time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-19T10:36:14.370Z,17.88833333,-66.87733333,13.14,2.63,md,19,207,,0.22,pr,pr71335803,2022-02-19T13:13:32.730Z,"9 km SSE of Guánica, Puerto Rico",earthquake,0.68,0.44,0.300872494,11,reviewed,pr,pr
2022-02-19T09:32:39.656Z,-4.8193,102.1477,57.57,4.4,mb,,117,0.925,0.42,us,us7000gm70,2022-02-19T09:58:20.040Z,"113 km S of Bengkulu, Indonesia",earthquake,8,7.1,0.109,27,reviewed,us,us
2022-02-19T07:35:26.950Z,38.0868333,-118.7413333,6.68,2.66,md,36,64,0.2344,0.05,nc,nc73694996,2022-02-19T15:16:10.365Z,"27km ESE of Bodie, CA",earthquake,0.19,1.75,0.206,48,reviewed,nc,nc
2022-02-19T06:44:54.950Z,17.879,-66.87333333,12.81,2.67,md,7,242,,0.12,pr,pr71335753,2022-02-19T07:00:27.320Z,"10 km SSE of Guánica, Puerto Rico",earthquake,0.88,0.48,0.098265474,5,reviewed,pr,pr
2022-02-19T04:48:16.090Z,17.8805,-66.86683333,7.55,3.13,md,15,215,,0.22,pr,pr71335708,2022-02-19T05:53:41.990Z,"10 km SSE of Guánica, Puerto Rico",earthquake,0.68,0.64,0.42221956,11,reviewed,pr,pr
2022-02-19T04:17:25.455Z,0.1791,123.7631,117.55,4.4,mb,,68,1.566,0.63,us,us7000gm55,2022-02-19T04:46:09.040Z,"87 km ESE of Gorontalo, Indonesia",earthquake,9.4,9.1,0.149,15,reviewed,us,us
2022-02-19T03:47:14.280Z,37.4691667,-118.811,6.65,2.89,md,32,62,0.1104,0.04,nc,nc73694886,2022-02-19T15:48:10.552Z,"16km SW of Toms Place, CA",earthquake,0.28,1.1,0.117,87,reviewed,nc,nc
2022-02-19T03:32:14.571Z,37.3357,71.9628,194.3,4.2,mb,,69,1.126,0.67,us,us7000gm4w,2022-02-19T03:55:56.040Z,"40 km ESE of Khorugh, Tajikistan",earthquake,7.3,8.6,0.14,16,reviewed,us,us
2022-02-19T02:46:03.010Z,17.97566667,-66.785,9.42,2.82,md,23,160,,0.19,pr,pr71335678,2022-02-19T03:05:30.470Z,"4 km ESE of Indios, Puerto Rico",earthquake,0.38,0.66,0.441914097,13,reviewed,pr,pr
2022-02-19T02:28:39.330Z,17.96116667,-66.935,11.94,2.77,md,17,186,,0.22,pr,pr71335653,2022-02-19T02:57:38.270Z,"3 km WSW of Guánica, Puerto Rico",earthquake,0.67,0.38,0.225663071,9,reviewed,pr,pr
2022-02-19T02:24:03.910Z,36.7938347,-121.5114975,3.51,2.87,md,61,46,0.02549,0.19,nc,nc73694846,2022-02-19T16:32:50.276Z,"6km SSE of San Juan Bautista, CA",earthquake,0.24,0.44,0.14,69,automatic,nc,nc
2022-02-19T01:47:56.412Z,31.6446,-104.3625,5,2.7,mb_lg,,62,0.12,0.41,us,us7000gm4k,2022-02-19T01:56:05.040Z,"58 km S of Whites City, New Mexico",earthquake,1.7,1.2,0.12,29,reviewed,us,us
2022-02-19T00:44:57.309Z,-6.2352,130.9166,95.89,4.6,mb,,85,1.777,1.1,us,us7000gm4d,2022-02-19T01:12:19.040Z,"214 km WSW of Tual, Indonesia",earthquake,7.6,8.1,0.095,33,reviewed,us,us
2022-02-19T00:38:53.599Z,31.66299316,-104.368693,4.691918945,3.5,ml,10,81,0.088907455,0.2,tx,tx2022dlox,2022-02-20T01:22:32.337Z,"56 km S of Whites City, New Mexico",earthquake,1.09152808,1.519789497,0.2,6,reviewed,tx,tx
2022-02-18T23:46:31.519Z,-20.1935,-70.0731,53.5,2.8,ml,,137,0.094,1.26,us,us7000gm5p,2022-02-19T18:48:48.715Z,"8 km ENE of Iquique, Chile",earthquake,6.1,6,0.081,20,reviewed,us,us
2022-02-18T23:46:29.115Z,19.3068,-68.5935,10,2.9,ml,,193,0.813,0.71,us,us7000gm3i,2022-02-18T23:58:02.040Z,"59 km NE of Miches, Dominican Republic",earthquake,4.3,1.8,0.053,47,reviewed,us,us
2022-02-18T23:43:40.710Z,17.89183333,-66.87716667,12.83,2.7,md,7,239,,0.11,pr,pr71335613,2022-02-18T23:56:42.550Z,"9 km SSE of Guánica, Puerto Rico",earthquake,0.81,0.44,0.064251561,4,reviewed,pr,pr
2022-02-18T22:58:58.640Z,19.3573,-64.6358,40,3.72,md,8,327,1.233,0.24,pr,pr2022049000,2022-02-18T23:52:05.040Z,"114 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.03,15.87,0.08,6,reviewed,pr,pr
2022-02-18T22:42:50.030Z,32.0906667,-115.068,24.04,2.73,ml,16,119,0.1175,0.25,ci,ci40189160,2022-02-18T23:48:14.930Z,"13km SSW of Estacion Coahuila, B.C., MX",earthquake,0.7,0.68,0.2,37,reviewed,ci,ci
2022-02-18T22:08:05.263Z,-62.8214,-61.1214,10,5,mb,,109,1.282,0.91,us,us7000gm2z,2022-02-19T03:53:15.040Z,South Shetland Islands,earthquake,4.2,1.5,0.074,58,reviewed,us,us
2022-02-18T21:39:39.780Z,-6.2511,142.566,10,5.1,mww,,24,10.802,1.32,us,us7000gm2n,2022-02-18T23:01:14.519Z,"61 km SW of Tari, Papua New Guinea",earthquake,9,1.8,0.078,16,reviewed,us,us
2022-02-18T20:32:33.720Z,17.94383333,-66.83683333,14.2,3.11,md,25,178,,0.21,pr,pr71335568,2022-02-19T01:16:39.540Z,"5 km SSW of Indios, Puerto Rico",earthquake,0.4,0.48,0.124483777,10,reviewed,pr,pr
2022-02-18T20:14:10.280Z,17.941,-66.8065,9.16,2.75,md,13,217,,0.11,pr,pr71335553,2022-02-18T20:28:33.330Z,"6 km SSE of Indios, Puerto Rico",earthquake,0.38,0.4,0.216787434,6,reviewed,pr,pr
2022-02-18T19:51:24.053Z,12.5887,-89.4082,36.24,4.4,mb,,189,1.059,0.55,us,us7000gm1p,2022-02-18T22:13:14.040Z,"99 km S of La Libertad, El Salvador",earthquake,6.9,15.3,0.088,39,reviewed,us,us
2022-02-18T19:22:46.940Z,17.95516667,-66.84066667,14.71,2.66,md,24,173,,0.16,pr,pr71335533,2022-02-18T21:22:55.040Z,"4 km SSW of Indios, Puerto Rico",earthquake,0.31,0.41,0.064427344,6,reviewed,pr,pr
2022-02-18T19:09:13.058Z,-9.1273,124.1291,95.75,4.2,mb,,84,0.638,0.92,us,us7000gm1l,2022-02-18T19:42:17.040Z,"29 km WNW of Pante Makasar, Timor Leste",earthquake,6.9,7,0.118,22,reviewed,us,us
2022-02-18T18:58:49.880Z,19.32933333,-155.1228333,6.86,2.6,ml,46,137,,0.11,hv,hv72921422,2022-02-18T21:12:09.040Z,"15 km S of Fern Forest, Hawaii",earthquake,0.34,0.41,0.120807035,29,reviewed,hv,hv
