time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-03-02T19:46:20.770Z,18.6004,120.4262,14.75,5.6,mww,,81,4.24,1.2,us,us1000j9yd,2019-03-03T19:48:47.821Z,"21km NW of Davila, Philippines",earthquake,8.7,0.7,0.065,23,reviewed,us,us
2019-03-02T16:34:02.220Z,22.2761,143.7574,121.54,4.9,mb,,83,5.007,0.97,us,us1000j9wt,2019-03-02T16:52:37.040Z,"225km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,10.1,5.5,0.045,154,reviewed,us,us
2019-03-02T15:51:52.450Z,30.8757,142.1843,10,5.3,mww,,134,3.007,1.08,us,us1000j9wi,2019-03-02T18:55:14.040Z,"Izu Islands, Japan region",earthquake,7.2,1.9,0.061,26,reviewed,us,us
2019-03-02T12:27:56.350Z,-9.7861,150.1011,10,4.8,mb,,105,5.923,0.78,us,us1000j9va,2019-03-02T12:53:41.040Z,"69km NNW of Alotau, Papua New Guinea",earthquake,7.3,1.9,0.059,90,reviewed,us,us
2019-03-02T08:06:07.890Z,46.165,149.8267,165.11,4.6,mb,,132,4.938,0.77,us,us1000j9ty,2019-03-02T09:55:32.040Z,"183km NE of Kuril'sk, Russia",earthquake,9.8,7.3,0.068,65,reviewed,us,us
2019-03-02T07:57:40.770Z,-33.7003,-72.5328,10,4.5,mb,,154,0.767,0.63,us,us1000j9tm,2019-03-02T09:49:16.040Z,"85km W of San Antonio, Chile",earthquake,3.1,1.9,0.151,13,reviewed,us,us
2019-03-02T06:00:07.760Z,46.5159,-27.3365,10,4.9,mb,,67,8.848,0.77,us,us1000j9su,2019-03-02T06:18:26.040Z,Northern Mid-Atlantic Ridge,earthquake,10.3,1.9,0.064,76,reviewed,us,us
2019-03-02T03:22:52.600Z,41.9336,146.9481,10,6,mww,,32,2.827,0.79,us,us1000j9s1,2019-03-08T16:24:20.055Z,"191km SE of Nemuro, Japan",earthquake,7.6,1.8,0.063,24,reviewed,us,us
2019-03-02T02:17:23.360Z,-6.9926,155.7629,69.04,5.2,mww,,51,4.536,1,us,us1000j9r2,2019-03-02T19:10:29.040Z,"80km SSE of Panguna, Papua New Guinea",earthquake,8.1,6,0.071,19,reviewed,us,us
2019-03-02T01:17:40.130Z,16.9192,59.9113,10,4.5,mb,,117,8.703,1.26,us,us1000j9qb,2019-03-02T01:49:32.040Z,Owen Fracture Zone region,earthquake,11.4,1.9,0.108,25,reviewed,us,us
2019-03-02T00:47:44.150Z,30.8634,142.2525,12.12,4.8,mb,,59,3.055,0.73,us,us1000j9q0,2019-03-02T01:13:30.040Z,"Izu Islands, Japan region",earthquake,6.6,3.1,0.072,60,reviewed,us,us
2019-03-01T23:51:41.960Z,-7.2488,120.3038,558.63,4.6,mb,,43,2.286,0.76,us,us1000j9pj,2019-03-02T00:09:23.040Z,"114km N of Lanos, Indonesia",earthquake,10.6,9,0.072,57,reviewed,us,us
2019-03-01T22:57:50.980Z,-23.9846,179.9946,507.97,4.8,mb,,60,6.468,0.91,us,us1000j9nw,2019-03-02T04:06:02.040Z,South of the Fiji Islands,earthquake,10.9,5.9,0.032,302,reviewed,us,us
2019-03-01T22:43:25.440Z,-30.5629,-71.6703,13.56,5.2,mww,,70,0.114,0.71,us,us1000j9nk,2019-03-02T19:09:10.040Z,"45km W of Ovalle, Chile",earthquake,5.1,2.9,0.078,16,reviewed,us,us
2019-03-01T20:51:26.230Z,16.9676,120.7215,99.41,4.6,mb,,76,5.829,0.82,us,us1000j9j3,2019-03-02T20:12:56.064Z,"2km WNW of Comillas Norte, Philippines",earthquake,7.8,5.1,0.043,157,reviewed,us,us
2019-03-01T14:38:34.960Z,-11.982,167.827,342.06,4.8,mb,,50,8.145,0.66,us,us1000j9d0,2019-03-01T15:12:03.040Z,"212km N of Sola, Vanuatu",earthquake,12,9.5,0.051,119,reviewed,us,us
2019-03-01T09:27:43.600Z,7.2454,127.0272,35,4.9,mb,,71,1.447,1.22,us,us1000j98x,2019-03-01T09:45:29.040Z,"50km E of Santiago, Philippines",earthquake,8.1,2,0.061,84,reviewed,us,us
2019-03-01T08:50:41.530Z,-14.6844,-70.1267,257.42,7,mww,,44,2.499,1,us,us1000j96d,2019-03-02T22:29:46.299Z,"27km NNE of Azangaro, Peru",earthquake,8.1,5.9,0.05,38,reviewed,us,us
2019-03-01T07:18:40.970Z,-6.2457,142.7113,35,4.7,mb,,98,6.242,0.59,us,us1000j964,2019-03-04T10:38:46.636Z,"101km SSW of Porgera, Papua New Guinea",earthquake,5.2,1.9,0.094,34,reviewed,us,us
2019-03-01T04:56:46.250Z,-26.2678,27.7998,10,4.8,mb,,74,2.347,1,us,us1000j9sy,2019-03-07T09:47:09.571Z,"5km W of Soweto, South Africa",earthquake,4.2,1.8,0.155,13,reviewed,us,us
2019-03-01T03:21:52.560Z,10.992,-86.3846,35,4.5,mb,,184,1.122,0.85,us,us1000j946,2019-03-01T03:37:57.040Z,"63km WSW of San Juan del Sur, Nicaragua",earthquake,4.3,1.9,0.045,147,reviewed,us,us
2019-03-01T02:56:18.260Z,-55.6479,-26.4603,10,4.5,mb,,87,5.936,1.19,us,us1000jcht,2019-03-08T23:08:31.040Z,"125km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8,1.9,0.151,13,reviewed,us,us
2019-03-01T02:01:28.270Z,13.5684,-88.5404,200.06,4.5,mb,,176,1.146,0.73,us,us1000j93r,2019-03-01T03:35:59.644Z,"7km N of Berlin, El Salvador",earthquake,11,10.4,0.073,55,reviewed,us,us
2019-03-01T01:02:12.010Z,-53.4107,159.5408,10,5.8,mww,,80,1.143,1.19,us,us1000j92m,2019-03-02T01:05:17.310Z,"125km NNE of Macquarie Island, Australia",earthquake,7.4,1.8,0.073,18,reviewed,us,us
2019-03-01T01:00:41.460Z,5.0358,125.3797,181.47,5.2,mww,,66,2.03,1.43,us,us1000j92p,2019-03-01T01:36:49.040Z,"41km SSW of Sarangani, Philippines",earthquake,8.1,6.4,0.071,19,reviewed,us,us
2019-03-01T00:13:28.910Z,-28.2256,-63.2279,573.63,5.5,mww,,24,5.42,0.8,us,us1000j91e,2019-03-02T02:54:20.432Z,"37km SSE of Suncho Corral, Argentina",earthquake,8,4.2,0.047,43,reviewed,us,us
2019-02-28T20:45:02.340Z,50.3698,155.6102,141.81,4.6,mb,,175,3.034,0.72,us,us1000j8xe,2019-02-28T21:23:16.040Z,"50km SW of Severo-Kuril'sk, Russia",earthquake,12,8.8,0.047,134,reviewed,us,us
2019-02-28T20:43:21.930Z,-17.5653,-69.7476,151.47,4.8,mb,,103,0.256,1.02,us,us1000j8x8,2019-03-01T00:01:58.040Z,"31km ESE of Tarata, Peru",earthquake,4.3,5.8,0.047,139,reviewed,us,us
2019-02-28T20:09:25.860Z,37.6498,20.9404,10,4.9,mb,,45,0.914,1,us,us1000j8wl,2019-03-04T15:55:47.252Z,"12km SE of Lithakia, Greece",earthquake,5.1,1.8,0.046,150,reviewed,us,us
2019-02-28T19:55:34.110Z,-37.5115,179.1853,10,5.1,mb,,135,0.7,0.6,us,us1000j8w6,2019-03-05T19:28:46.040Z,"163km NE of Gisborne, New Zealand",earthquake,7.6,1.7,0.106,29,reviewed,us,us
2019-02-28T18:17:06.550Z,-42.7777,-74.2134,23.88,4.8,mb,,159,0.525,0.64,us,us1000j8st,2019-03-01T16:29:54.425Z,"37km WSW of Chonchi, Chile",earthquake,6.1,5.5,0.093,36,reviewed,us,us
2019-02-28T17:52:21.340Z,27.3707,128.659,41.72,4.6,mb,,90,0.634,1.41,us,us1000j8sj,2019-02-28T23:26:32.040Z,"110km NE of Nago, Japan",earthquake,4,10.3,0.114,23,reviewed,us,us
2019-02-28T14:18:53.000Z,-2.057,99.9126,30.05,4.8,mww,,99,2.621,1.02,us,us1000j8pe,2019-02-28T22:21:30.931Z,"93km ESE of Muara Siberut, Indonesia",earthquake,7.2,5.2,0.098,10,reviewed,us,us
2019-02-28T12:35:14.570Z,56.6498,-34.486,10,4.5,mb,,172,10.346,0.79,us,us1000j8n8,2019-02-28T15:08:43.040Z,Reykjanes Ridge,earthquake,11.8,2,0.06,83,reviewed,us,us
2019-02-28T07:12:29.620Z,-8.099,117.8751,10,4.7,mb,,65,3.587,0.67,us,us1000j8i6,2019-02-28T08:23:35.040Z,"12km ENE of Labuhankananga, Indonesia",earthquake,7.4,1.9,0.085,42,reviewed,us,us
2019-02-28T05:16:31.470Z,5.6687,126.1728,96.01,4.5,mb,,114,1.511,0.7,us,us1000j8h2,2019-02-28T08:36:54.040Z,"65km ESE of Caburan, Philippines",earthquake,7.6,8.6,0.118,21,reviewed,us,us
2019-02-28T05:00:52.620Z,7.5429,94.1706,10,4.7,mb,,89,3.591,0.59,us,us1000j8hp,2019-02-28T07:20:51.040Z,"105km ESE of Mohean, India",earthquake,8.9,1.9,0.083,44,reviewed,us,us
2019-02-28T04:10:11.060Z,-24.041,-67.0748,186.85,4.6,mb,,65,1.484,1.02,us,us1000j8g3,2019-02-28T04:39:30.040Z,"79km WNW of San Antonio de los Cobres, Argentina",earthquake,8,8.5,0.107,26,reviewed,us,us
2019-02-28T01:37:57.990Z,-10.7567,166.095,119.63,4.5,mb,,122,6.193,0.78,us,us1000j8f2,2019-02-28T01:52:42.040Z,"28km E of Lata, Solomon Islands",earthquake,12.2,8.1,0.089,37,reviewed,us,us
2019-02-28T00:54:28.580Z,-7.3798,105.1925,37.78,4.7,mb,,71,3.114,1.12,us,us1000j8ep,2019-02-28T01:12:58.040Z,"79km SW of Tugu Hilir, Indonesia",earthquake,8,7.6,0.087,40,reviewed,us,us
2019-02-28T00:00:52.880Z,7.3004,94.4054,114.15,5,mb,,133,3.258,0.71,us,us1000j8e4,2019-02-28T00:18:58.040Z,"140km ESE of Mohean, India",earthquake,9.4,7.4,0.108,27,reviewed,us,us
2019-02-27T23:27:04.550Z,-1.301,101.6013,10,5.4,mww,,51,1.711,1.12,us,us1000j8dg,2019-02-28T23:28:51.345Z,"80km E of Surian, Indonesia",earthquake,6,1.9,0.059,28,reviewed,us,us
2019-02-27T14:41:07.920Z,2.2732,-97.8225,10,4.5,mb,,139,8.083,0.5,us,us2000jpju,2019-02-28T08:19:45.040Z,West of the Galapagos Islands,earthquake,13.7,1.9,0.074,53,reviewed,us,us
2019-02-27T14:31:22.110Z,2.301,-97.8286,10,4.6,mb,,91,8.099,0.78,us,us2000jpl7,2019-02-28T08:16:14.040Z,West of the Galapagos Islands,earthquake,12.9,1.9,0.095,33,reviewed,us,us
2019-02-27T13:53:23.520Z,15.3921,-91.7249,189.12,4.5,mb,,106,0.226,1.05,us,us2000jpji,2019-02-27T15:44:33.658Z,"1km NW of San Gaspar Ixchil, Guatemala",earthquake,8.9,7.1,0.093,34,reviewed,us,us
2019-02-27T12:48:42.000Z,2.0105,-97.8385,10,4.5,mb,,212,15.472,0.56,us,us2000jpj0,2019-02-27T13:09:19.040Z,West of the Galapagos Islands,earthquake,15.4,2,0.056,95,reviewed,us,us
2019-02-27T09:16:40.770Z,14.5913,-93.6899,36.92,4.5,mb,,148,1.932,0.75,us,us2000jpgs,2019-02-27T15:43:28.617Z,"126km SW of Mapastepec, Mexico",earthquake,5.9,8.1,0.038,199,reviewed,us,us
2019-02-27T06:28:14.690Z,-57.4035,-23.5992,10,5,mb,,74,7.898,0.94,us,us2000jpeu,2019-02-27T06:49:17.040Z,"232km ESE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11,1.8,0.092,38,reviewed,us,us
2019-02-27T06:09:42.450Z,-6.6766,129.8114,165.79,5,mb,,98,1.964,0.79,us,us2000jpeq,2019-02-27T06:23:52.040Z,"217km NW of Saumlaki, Indonesia",earthquake,9.1,7.9,0.113,25,reviewed,us,us
2019-02-27T05:42:54.110Z,33.1217,47.6153,10,4.5,mb,,56,2.536,1.27,us,us2000jpei,2019-02-27T14:32:40.040Z,"23km NE of Abdanan, Iran",earthquake,7.9,1.9,0.07,61,reviewed,us,us
2019-02-27T05:13:14.250Z,12.7861,-60.6635,65.56,4.5,mb,,89,1.133,0.91,us,us2000jpe2,2019-02-27T15:08:18.087Z,"66km ESE of Port Elizabeth, Saint Vincent and the Grenadines",earthquake,4.9,7.5,0.1,29,reviewed,us,us
2019-02-27T05:11:59.330Z,53.6067,161.598,35,4.5,mb,,165,1.862,0.65,us,us2000jpe4,2019-02-27T06:18:48.040Z,"206km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake,4.3,2,0.049,123,reviewed,us,us
2019-02-27T02:44:29.570Z,-49.535,-116.3888,10,5.1,mb,,119,33.065,0.67,us,us2000jpd9,2019-02-27T03:03:58.040Z,Southern East Pacific Rise,earthquake,6.2,1.9,0.056,104,reviewed,us,us
2019-02-27T02:00:01.920Z,-21.9802,-179.4592,587.18,4.9,mb,,41,4.82,1.03,us,us2000jpcr,2019-02-27T02:19:21.040Z,"167km SSW of Ndoi Island, Fiji",earthquake,10.2,6.3,0.035,253,reviewed,us,us
2019-02-27T00:55:51.330Z,38.337,142.1576,29.06,5,mb,,136,1.175,0.82,us,us2000jpc3,2019-02-27T01:20:56.040Z,"75km E of Ishinomaki, Japan",earthquake,7.2,5.2,0.062,83,reviewed,us,us
2019-02-27T00:11:25.220Z,5.1878,127.2848,111.16,4.8,mb,,107,2.524,0.64,us,us2000jpb4,2019-02-27T00:28:43.040Z,"178km SE of Pondaguitan, Philippines",earthquake,8.5,7.3,0.058,93,reviewed,us,us
2019-02-26T18:00:25.110Z,-12.6315,45.5602,10,4.8,mb,,53,6.549,1.47,us,us2000jp23,2019-02-27T17:56:33.040Z,"35km ENE of Pamandzi, Mayotte",earthquake,3.5,1.8,0.086,46,reviewed,us,us
2019-02-26T12:15:10.300Z,-4.0243,129.5624,114.57,5,mww,,47,2.897,0.84,us,us2000jnw3,2019-02-26T12:33:46.040Z,"104km SE of Amahai, Indonesia",earthquake,7,6,0.065,23,reviewed,us,us
2019-02-26T08:47:26.230Z,-30.2151,-71.4575,51.83,4.9,mb,,91,0.351,1.23,us,us2000jnt0,2019-02-26T13:14:15.488Z,"31km SSW of Coquimbo, Chile",earthquake,6.3,5.9,0.05,128,reviewed,us,us
2019-02-26T00:23:47.310Z,36.5026,70.7153,158.72,4.5,mb,,72,1.274,0.87,us,us2000jnmy,2019-03-01T03:38:36.040Z,"41km SSW of Jarm, Afghanistan",earthquake,5.1,4.8,0.04,183,reviewed,us,us
2019-02-25T22:54:32.600Z,-29.6644,-71.3376,39.68,4.6,mwr,,91,0.267,0.99,us,us2000jn53,2019-02-26T09:13:05.703Z,"28km NNW of La Serena, Chile",earthquake,4.4,4.3,0.041,58,reviewed,us,us
2019-02-25T22:29:17.480Z,12.9943,-88.7196,59.71,4.5,mb,,78,1.528,1.06,us,us2000jn4i,2019-02-25T23:31:14.040Z,"36km SSW of Puerto El Triunfo, El Salvador",earthquake,7.4,6.3,0.058,86,reviewed,us,us
2019-02-25T17:13:53.740Z,45.0185,147.8599,96.31,5,mww,,94,3.869,0.97,us,us2000jmwx,2019-02-25T17:33:07.040Z,"23km S of Kuril'sk, Russia",earthquake,9.2,6.2,0.071,19,reviewed,us,us
2019-02-25T15:47:35.120Z,4.3113,-32.6758,10,4.9,mb,,73,10.573,0.93,us,us2000jmwg,2019-03-10T15:15:02.040Z,Central Mid-Atlantic Ridge,earthquake,11.7,1.9,0.108,34,reviewed,us,us
2019-02-25T15:28:42.090Z,-29.7751,-71.813,10,5.3,mww,,97,0.519,0.96,us,us2000jmvn,2019-03-10T15:01:07.160Z,"49km WNW of Coquimbo, Chile",earthquake,4.4,1.7,0.086,13,reviewed,us,us
2019-02-25T15:05:33.180Z,4.292,-32.6166,10,5.5,mww,,52,10.573,0.79,us,us2000jmvf,2019-03-10T14:07:44.078Z,Central Mid-Atlantic Ridge,earthquake,8.7,1.8,0.078,16,reviewed,us,us
2019-02-25T14:49:55.480Z,43.9791,148.2896,35,4.6,mb,,182,4.109,0.52,us,us2000jmv8,2019-03-10T13:07:36.040Z,"127km E of Shikotan, Russia",earthquake,11,2,0.057,94,reviewed,us,us
2019-02-25T05:15:59.860Z,29.4975,104.6321,10,4.9,mb,,23,4.293,0.53,us,us2000jmpz,2019-02-26T05:34:11.797Z,"4km SW of Yanling, China",earthquake,7.8,1.8,0.039,208,reviewed,us,us
2019-02-25T05:01:17.810Z,-4.4735,151.8763,158.87,5,mb,,87,0.4,1.04,us,us2000jmp6,2019-02-25T05:26:54.040Z,"44km SW of Rabaul, Papua New Guinea",earthquake,6.3,5.8,0.1,32,reviewed,us,us
2019-02-25T00:40:27.400Z,29.4709,104.5609,10,4.6,mb,,27,4.359,0.68,us,us2000jmlw,2019-02-25T03:32:46.040Z,"11km SW of Yanling, China",earthquake,7,1.8,0.041,180,reviewed,us,us
2019-02-24T23:58:54.300Z,12.7449,-88.513,53.65,4.5,mb,,125,1.428,1.07,us,us2000jmky,2019-02-25T01:20:02.270Z,"59km S of Puerto El Triunfo, El Salvador",earthquake,6,8.3,0.051,112,reviewed,us,us
2019-02-24T19:50:19.830Z,-10.594,165.7624,112.87,5.1,mb,,111,5.841,1.17,us,us2000jmij,2019-02-24T20:08:55.040Z,"15km NNW of Lata, Solomon Islands",earthquake,12,8,0.106,29,reviewed,us,us
2019-02-24T19:27:54.760Z,17.7867,120.3382,49.04,4.5,mb,,96,5.053,0.89,us,us2000jmib,2019-02-24T21:36:35.040Z,"11km N of Puro Pingit, Philippines",earthquake,10.8,3.8,0.107,26,reviewed,us,us
2019-02-24T15:13:43.080Z,71.8899,-1.2203,10,4.5,mb,,79,6.835,0.57,us,us2000jmgj,2019-03-06T20:42:04.040Z,"287km ENE of Olonkinbyen, Svalbard and Jan Mayen",earthquake,8.1,1.9,0.061,79,reviewed,us,us
2019-02-24T13:29:33.070Z,0.5184,122.1993,92.81,5.1,mww,,23,1.534,0.98,us,us2000jmet,2019-03-06T20:20:03.040Z,"16km W of Tilamuta, Indonesia",earthquake,6.3,4.8,0.073,18,reviewed,us,us
2019-02-24T06:00:32.010Z,-57.5997,157.617,10,5.5,mb,,84,3.198,0.89,us,us2000jmax,2019-02-25T22:16:38.040Z,Macquarie Island region,earthquake,10.3,1.9,0.07,71,reviewed,us,us
2019-02-24T03:07:35.280Z,12.5984,-89.1871,35,4.5,mb,,162,1.797,1.1,us,us2000jm9u,2019-02-24T03:58:50.040Z,"99km S of La Libertad, El Salvador",earthquake,3.4,2,0.058,88,reviewed,us,us
2019-02-24T01:46:48.820Z,1.6749,127.5315,116.97,4.6,mb,,100,0.912,0.58,us,us2000jm9d,2019-02-24T02:06:27.040Z,"53km W of Tobelo, Indonesia",earthquake,12.5,7.4,0.136,19,reviewed,us,us
2019-02-23T21:38:10.120Z,29.497,104.5382,10,4.9,mb,,24,4.373,0.52,us,us2000jm6f,2019-03-10T01:30:38.090Z,"12km WSW of Yanling, China",earthquake,7.5,1.8,0.05,123,reviewed,us,us
2019-02-23T21:24:01.480Z,64.6367,-17.5689,10,4.5,mb,,106,1.618,0.81,us,us2000jm6n,2019-03-10T00:39:24.040Z,"119km SSE of Akureyri, Iceland",earthquake,8.6,1.9,0.097,31,reviewed,us,us
2019-02-23T20:54:03.630Z,13.7952,144.5586,147.53,4.5,mb,,130,1.866,0.55,us,us1000jawg,2019-03-10T00:14:05.040Z,"39km NNW of Asan-Maina Village, Guam",earthquake,5.5,9.1,0.099,30,reviewed,us,us
2019-02-23T20:11:32.670Z,-20.9356,169.2057,10,4.6,mb,,160,2.336,0.74,us,us1000jawk,2019-03-09T23:55:28.040Z,"153km ENE of Tadine, New Caledonia",earthquake,12.6,1.9,0.125,19,reviewed,us,us
2019-02-23T17:40:33.410Z,-9.7625,149.9259,8.74,5.1,mww,,34,5.964,0.97,us,us2000jm3c,2019-02-26T18:04:54.040Z,"82km NW of Alotau, Papua New Guinea",earthquake,7.8,3.5,0.078,16,reviewed,us,us
2019-02-23T16:34:11.520Z,-21.6801,-63.1941,22.89,4.9,mb,,30,4.785,0.93,us,us2000jm2k,2019-02-23T16:53:01.040Z,"57km SSE of Villamontes, Bolivia",earthquake,7.1,4.8,0.041,191,reviewed,us,us
2019-02-23T12:14:39.080Z,-23.1279,-66.6469,204.22,5,mww,,31,1.422,1.39,us,us2000jm0c,2019-02-23T12:30:41.040Z,"98km W of El Aguilar, Argentina",earthquake,7.2,3.8,0.073,18,reviewed,us,us
2019-02-23T11:43:57.630Z,1.1099,128.2085,10,5,mww,,71,0.906,0.78,us,us2000jm06,2019-02-23T12:00:52.040Z,"71km SSE of Tobelo, Indonesia",earthquake,6.4,1.9,0.071,19,reviewed,us,us
2019-02-23T05:30:51.840Z,32.7024,129.9687,10,4.6,mb,,229,0.872,0.98,us,us2000jlx6,2019-02-24T13:20:53.226Z,"10km ESE of Nagasaki-shi, Japan",earthquake,7.2,1.9,0.119,21,reviewed,us,us
2019-02-23T04:14:43.160Z,14.8936,120.1917,71.86,4.9,mb,,110,7.926,0.8,us,us2000jlwv,2019-03-01T21:07:45.612Z,"4km WNW of Subic, Philippines",earthquake,11,7.3,0.068,67,reviewed,us,us
2019-02-23T00:54:34.880Z,6.7845,127.8026,10,4.6,mb,,125,8.988,0.77,us,us1000jaw0,2019-03-08T23:03:23.040Z,"146km ESE of Santiago, Philippines",earthquake,12.4,1.9,0.079,48,reviewed,us,us
2019-02-22T21:15:58.190Z,-17.8392,-13.5222,10,5.5,mww,,39,7.675,0.78,us,us2000jlsv,2019-02-26T16:51:31.040Z,Southern Mid-Atlantic Ridge,earthquake,7.3,1.4,0.103,9,reviewed,us,us
2019-02-22T12:54:03.250Z,-7.7278,127.6335,185.57,4.5,mb,,50,3.64,1.11,us,us2000jlkn,2019-02-22T13:11:11.040Z,"244km ENE of Dili, East Timor",earthquake,8.2,8.2,0.083,43,reviewed,us,us
2019-02-22T12:31:39.940Z,-8.4473,-75.1354,123.83,4.6,mb,,120,2.51,0.91,us,us2000jlkg,2019-02-22T12:54:11.040Z,"36km W of Campoverde, Peru",earthquake,9.2,10.2,0.063,76,reviewed,us,us
2019-02-22T10:40:41.340Z,-2.2982,-79.733,82.13,5.5,mb,,108,0.503,0.85,us,us2000jlh2,2019-02-23T05:27:15.066Z,"15km SE of Duran, Ecuador",earthquake,9.6,2.6,0.029,415,reviewed,us,us
2019-02-22T10:17:22.410Z,-2.199,-77.0231,132.36,7.5,mww,,37,2.073,1.3,us,us2000jlfv,2019-02-28T14:31:02.309Z,"115km ESE of Palora, Ecuador",earthquake,7.1,4.9,0.056,31,reviewed,us,us
2019-02-22T09:25:58.640Z,-30.7566,-71.0129,89.23,4.6,mb,,57,0.29,0.85,us,us2000jler,2019-02-22T15:34:46.388Z,"9km SW of Monte Patria, Chile",earthquake,6.1,5,0.152,13,reviewed,us,us
2019-02-22T08:01:36.850Z,49.3741,156.2168,35,4.7,mb,,160,3.853,0.7,us,us2000jle4,2019-02-22T08:22:55.040Z,"145km S of Severo-Kuril'sk, Russia",earthquake,6.1,2,0.08,48,reviewed,us,us
2019-02-22T05:12:01.520Z,-31.3226,-71.1679,90.46,4.5,mb,,135,0.633,0.55,us,us2000jld8,2019-02-22T08:15:02.040Z,"34km N of Illapel, Chile",earthquake,7.4,8.3,0.191,8,reviewed,us,us
2019-02-22T04:57:01.020Z,26.2148,140.5278,10,4.6,mb,,131,1.722,0.35,us,us1000jahe,2019-03-06T05:14:46.040Z,"178km NNW of Iwo Jima, Japan",earthquake,13.5,1.8,0.224,6,reviewed,us,us
2019-02-22T03:14:33.010Z,-15.2355,-173.198,10,4.9,mb,,95,1.905,0.44,us,us1000jahc,2019-03-06T22:08:47.040Z,"98km NE of Hihifo, Tonga",earthquake,7.5,1.9,0.212,7,reviewed,us,us
2019-02-22T00:28:16.540Z,55.6988,-149.337,6.46,4.6,mb,,153,2.671,0.8,us,us2000jlbk,2019-02-22T06:25:00.040Z,"299km SE of Kodiak, Alaska",earthquake,6.5,5,0.096,32,reviewed,us,us
2019-02-21T22:17:32.850Z,-15.2679,-72.9958,69.43,5.2,mww,,39,3.997,0.69,us,us2000jla7,2019-02-23T05:26:40.128Z,"70km W of Orcopampa, Peru",earthquake,7.1,4.2,0.055,32,reviewed,us,us
2019-02-21T19:34:35.980Z,6.313,94.2298,73.13,4.6,mb,,149,2.91,0.62,us,us2000jl7n,2019-02-22T21:31:11.040Z,"129km WNW of Sabang, Indonesia",earthquake,10.8,8.9,0.083,43,reviewed,us,us
2019-02-21T16:07:12.080Z,54.7545,164.5415,10,4.8,mb,,85,3.893,0.68,us,us2000jl4j,2019-02-22T17:19:27.040Z,"104km WSW of Nikol'skoye, Russia",earthquake,5.1,1.8,0.037,230,reviewed,us,us
2019-02-21T12:22:41.810Z,42.8126,141.9491,41.2,5.5,mww,,36,1.198,0.94,us,us2000jl3a,2019-03-08T04:10:43.308Z,"24km E of Chitose, Japan",earthquake,5.6,6.1,0.063,24,reviewed,us,us
2019-02-21T10:50:48.210Z,-11.1856,162.0726,40.08,5.1,mb,,105,2.717,0.74,us,us2000jl2z,2019-02-21T21:38:13.040Z,"82km SSE of Kirakira, Solomon Islands",earthquake,6.8,8.1,0.111,26,reviewed,us,us
2019-02-21T07:37:49.560Z,-20.8504,-70.6929,12.23,4.5,mb,,142,0.557,0.61,us,us2000jl0v,2019-02-21T14:49:32.643Z,"90km SW of Iquique, Chile",earthquake,4.5,2.4,0.145,14,reviewed,us,us
2019-02-21T06:34:39.760Z,-20.8603,-178.8272,616.55,5.6,mww,,39,4.276,1.02,us,us2000jkzu,2019-02-21T17:27:52.040Z,"26km SSW of Ndoi Island, Fiji",earthquake,10.4,5.3,0.073,18,reviewed,us,us
2019-02-21T02:11:41.920Z,28.5432,129.9889,35,4.9,mb,,63,2.282,0.99,us,us2000jky2,2019-02-21T02:24:38.040Z,"53km ENE of Naze, Japan",earthquake,3.9,2,0.086,43,reviewed,us,us
2019-02-21T00:42:26.410Z,-24.3129,-67.1154,182.59,4.5,mb,,58,1.669,1.17,us,us2000jkxd,2019-03-09T03:52:08.040Z,"81km W of San Antonio de los Cobres, Argentina",earthquake,5.4,8,0.131,17,reviewed,us,us
2019-02-20T18:23:29.940Z,39.7018,26.3823,10,5.1,mww,,37,1.209,1.15,us,us2000jkr3,2019-03-01T12:09:13.106Z,"9km SSE of Ezine, Turkey",earthquake,5.3,1.8,0.062,25,reviewed,us,us
2019-02-20T14:45:24.130Z,-5.4317,151.6642,35,4.9,mb,,95,1.329,0.73,us,us2000jkni,2019-02-20T15:03:02.040Z,"136km SSW of Kokopo, Papua New Guinea",earthquake,12.5,2,0.104,29,reviewed,us,us
2019-02-20T14:18:49.750Z,-37.1006,177.5846,125.32,4.6,mb,,122,0.737,0.71,us,us2000jkmz,2019-02-22T06:22:14.040Z,"108km NNE of Whakatane, New Zealand",earthquake,10.2,8.3,0.126,19,reviewed,us,us
2019-02-20T14:13:45.220Z,53.683,161.1593,40.34,4.6,mb,,163,1.643,0.92,us,us2000jkmy,2019-02-22T06:18:41.040Z,"181km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake,10.5,7.7,0.07,61,reviewed,us,us
2019-02-20T12:33:17.490Z,14.6779,53.7136,10,5,mb,,66,10.479,0.76,us,us2000jkm5,2019-02-20T21:00:23.040Z,"200km ESE of Haswayn, Yemen",earthquake,10.5,1.9,0.059,90,reviewed,us,us
2019-02-20T09:05:42.220Z,19.1925,99.6261,10,4.6,mb,,49,0.746,0.63,us,us2000jkje,2019-02-25T12:17:03.243Z,"5km N of Wang Nuea, Thailand",earthquake,2.6,1.9,0.098,31,reviewed,us,us
