time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-18T23:40:15.625Z,-6.0771,147.2493,79.05,4.5,mb,,103,3.307,1.08,us,us70007vy0,2020-02-26T02:55:54.040Z,"77km NNE of Lae, Papua New Guinea",earthquake,10.3,8.5,0.096,32,reviewed,us,us
2020-02-18T23:07:05.107Z,38.9306,71.8207,10,4.6,mb,,42,0.552,0.73,us,us70007sqx,2020-02-26T02:39:26.040Z,"42km SE of Karakenja, Tajikistan",earthquake,5.3,1.8,0.059,86,reviewed,us,us
2020-02-18T22:17:25.457Z,46.9246,116.1547,10,4.5,mb,,53,3.359,0.83,us,us70007spx,2020-02-26T02:23:50.040Z,"65km E of Dzuunbulag, Mongolia",earthquake,7.4,1.9,0.081,45,reviewed,us,us
2020-02-18T21:41:39.492Z,-20.7679,-69.3263,85.41,4.5,mwr,,89,0.312,0.74,us,us70007snb,2020-02-26T02:13:18.164Z,"104km SE of Iquique, Chile",earthquake,3.5,3.7,,,reviewed,us,guc
2020-02-18T16:09:23.758Z,39.1074,27.8179,10,4.8,mb,,24,0.534,0.68,us,us70007sgb,2020-02-25T16:59:53.620Z,"12km E of Kirkagac, Turkey",earthquake,2.8,1.8,0.06,87,reviewed,us,us
2020-02-18T15:05:53.545Z,-29.5603,-177.8985,71.88,4.6,mb,,108,0.315,0.8,us,us70007vxd,2020-02-25T15:50:54.040Z,"32km S of Raoul Island, New Zealand",earthquake,13.8,5.8,0.146,14,reviewed,us,us
2020-02-18T14:06:07.670Z,-31.3193,-177.7839,10,4.5,mb,,259,2.071,0.74,us,us70007vxb,2020-02-25T15:32:10.040Z,"106km E of L'Esperance Rock, New Zealand",earthquake,11.4,2,0.18,9,reviewed,us,us
2020-02-18T11:50:13.436Z,-15.1711,-178.5704,405.65,4.7,mb,,93,4.128,0.66,us,us70007sbx,2020-02-18T14:07:55.040Z,"105km SSW of Sigave, Wallis and Futuna",earthquake,11.4,6.6,0.031,321,reviewed,us,us
2020-02-18T11:28:05.746Z,37.976,72.6716,128.38,4.8,mb,,65,1.65,0.59,us,us70007sbn,2020-02-18T11:45:42.040Z,"109km NE of Roshtqal'a, Tajikistan",earthquake,4.5,7.5,0.064,76,reviewed,us,us
2020-02-18T08:21:36.304Z,-5.6085,154.3849,153.65,4.7,mb,,97,6.699,0.69,us,us70007sa4,2020-02-18T08:42:03.040Z,"144km WNW of Arawa, Papua New Guinea",earthquake,5.1,8.3,0.063,75,reviewed,us,us
2020-02-18T07:29:39.084Z,85.7399,22.6994,10,5.2,mww,,20,7.651,0.67,us,us70007s90,2020-02-18T07:48:37.040Z,North of Svalbard,earthquake,7.3,1.9,0.08,15,reviewed,us,us
2020-02-18T06:22:06.185Z,2.0609,127.8965,50.39,4.8,mb,,109,1.385,0.95,us,us70007s8k,2020-02-18T07:13:47.040Z,"38km NNW of Tobelo, Indonesia",earthquake,4.5,7.2,0.073,59,reviewed,us,us
2020-02-18T05:32:44.838Z,-35.5992,-73.3072,13.45,5.1,mww,,110,1.15,0.73,us,us70007s7z,2020-02-18T08:19:28.979Z,"86km WSW of Constitucion, Chile",earthquake,3.5,5.4,0.069,20,reviewed,us,us
2020-02-18T02:58:08.338Z,5.4869,126.1431,102.96,4.5,mb,,159,1.669,0.92,us,us70007s6p,2020-02-18T03:16:51.040Z,"73km SE of Caburan, Philippines",earthquake,10.3,9.4,0.116,22,reviewed,us,us
2020-02-17T20:48:51.835Z,-6.3559,143.3792,10,4.5,mb,,80,4.655,1.25,us,us70007u9y,2020-02-26T20:41:53.040Z,"36km WSW of Mendi, Papua New Guinea",earthquake,6.9,1.8,0.191,8,reviewed,us,us
2020-02-17T18:53:11.391Z,-7.6138,-74.6648,149.86,4.5,mb,,71,1.946,1.13,us,us70007rzb,2020-02-25T19:25:40.040Z,"49km SE of Contamana, Peru",earthquake,7.2,6.1,0.05,120,reviewed,us,us
2020-02-17T18:41:37.309Z,-52.4219,139.4857,10,4.5,mb,,134,19.991,0.98,us,us70007u9x,2020-02-26T19:39:21.040Z,West of Macquarie Island,earthquake,7.9,1.9,0.18,9,reviewed,us,us
2020-02-17T15:53:46.960Z,3.8083,-32.495,10,4.5,mb,,127,10.158,0.99,us,us70007u9u,2020-02-24T18:25:02.040Z,Central Mid-Atlantic Ridge,earthquake,10.4,1.8,0.131,20,reviewed,us,us
2020-02-17T15:07:27.566Z,-6.312,130.2501,130.47,4.5,mb,,53,1.959,0.35,us,us70007rvh,2020-02-24T17:33:58.040Z,"216km NNW of Saumlaki, Indonesia",earthquake,7.6,8.9,0.11,24,reviewed,us,us
2020-02-17T14:20:24.900Z,37.0873,-14.6205,10,4.7,mb,,63,4.631,1.13,us,us70007rv1,2020-02-24T17:14:00.040Z,Azores-Cape St. Vincent Ridge,earthquake,7.4,1.7,0.165,11,reviewed,us,us
2020-02-17T13:50:21.796Z,-4.5035,138.7207,145.57,4.8,mb,,75,2.797,0.7,us,us70007rur,2020-02-24T16:59:49.040Z,"246km NW of Tanahmerah, Indonesia",earthquake,8.4,7.4,0.119,23,reviewed,us,us
2020-02-17T13:34:13.694Z,-17.7246,-178.6572,558.59,4.5,mb,,133,3.135,0.47,us,us70007u9r,2020-02-24T16:55:40.040Z,"253km SE of Lambasa, Fiji",earthquake,16.2,5.2,0.098,31,reviewed,us,us
2020-02-17T12:54:53.976Z,28.5655,142.7077,10,5.4,mww,,99,1.535,1.04,us,us70007rty,2020-02-18T12:59:33.474Z,"171km NNE of Chichi-shima, Japan",earthquake,7.4,1.8,0.075,17,reviewed,us,us
2020-02-17T12:11:46.824Z,-7.4147,105.8858,59.25,4.7,mb,,158,1.75,1.21,us,us70007rtb,2020-02-17T12:30:26.040Z,"61km W of Gunungbatu, Indonesia",earthquake,10.3,9.3,0.099,31,reviewed,us,us
2020-02-17T11:37:26.770Z,-19.6921,-172.9921,10,4.8,mb,,105,2.957,1.18,us,us70007u9w,2020-02-24T07:09:05.040Z,"142km E of Pangai, Tonga",earthquake,10.2,1.9,0.113,24,reviewed,us,us
2020-02-17T09:18:06.340Z,57.4893,-156.0305,98.9,4.7,ml,,,,0.51,ak,ak02027j9fgu,2020-02-18T07:08:28.951Z,"122km W of Larsen Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-17T05:10:30.712Z,-60.0095,-27.7118,123.38,5.2,mb,,51,7.46,0.74,us,us70007rnf,2020-02-17T05:32:57.040Z,"128km SSW of Bristol Island, South Sandwich Islands",earthquake,10.4,5.2,0.06,93,reviewed,us,us
2020-02-17T03:54:33.440Z,-4.2649,152.9787,42.98,4.6,mb,,81,0.816,0.82,us,us70007rmp,2020-02-25T03:05:00.040Z,"23km NNW of Taron, Papua New Guinea",earthquake,8.1,5.4,0.072,57,reviewed,us,us
2020-02-17T03:40:52.968Z,35.8956,140.1472,56.98,4.6,mb,,96,1.666,0.62,us,us70007rmf,2020-02-25T02:58:53.051Z,"3km W of Ryugasaki, Japan",earthquake,7,6.8,0.042,168,reviewed,us,us
2020-02-17T03:33:14.956Z,51.1479,-178.1555,35,4.7,mwr,,122,0.579,1.04,us,us70007rm3,2020-02-25T02:47:22.040Z,"67km E of Amatignak Island, Alaska",earthquake,4.1,1.9,0.089,12,reviewed,us,us
2020-02-17T00:28:15.109Z,-33.0788,179.9482,149.3,5.5,mww,,24,4.232,0.75,us,us70007rk0,2020-02-18T03:32:08.464Z,"212km SSW of L'Esperance Rock, New Zealand",earthquake,4.6,4.7,0.08,15,reviewed,us,us
2020-02-16T22:05:45.219Z,-21.9538,-68.5344,107.07,5.2,mwr,,43,0.675,1.04,us,us70007rhe,2020-02-16T23:34:56.040Z,"70km NE of Calama, Chile",earthquake,5.4,4.4,0.05,39,reviewed,us,us
2020-02-16T18:02:15.605Z,38.5411,44.3777,10,4.7,mb,,74,1.06,1.06,us,us70007rei,2020-02-17T00:38:20.585Z,"21km ESE of Saray, Turkey",earthquake,5.1,1.9,0.06,83,reviewed,us,us
2020-02-16T16:47:12.729Z,-34.2707,55.6773,10,4.7,mb,,113,11.954,0.7,us,us70007u8d,2020-02-24T14:44:11.040Z,Southwest Indian Ridge,earthquake,8.6,1.9,0.148,16,reviewed,us,us
2020-02-16T16:36:11.413Z,-31.6852,57.7943,10,4.6,mb,,79,10.631,0.41,us,us70007u8c,2020-02-24T14:31:01.040Z,Southwest Indian Ridge,earthquake,11.2,1.9,0.151,15,reviewed,us,us
2020-02-16T16:16:30.057Z,-20.1816,66.4355,10,4.6,mb,,151,2.914,0.57,us,us70007u8b,2020-02-23T21:42:51.040Z,Mauritius - Reunion region,earthquake,13.3,1.9,0.125,19,reviewed,us,us
2020-02-16T15:51:28.744Z,-15.619,-177.4798,406.77,4.5,mb,,106,4.774,0.66,us,us70007rci,2020-02-23T21:23:43.040Z,"163km SSE of Sigave, Wallis and Futuna",earthquake,9.8,6.4,0.04,184,reviewed,us,us
2020-02-16T15:35:06.641Z,-15.1584,-173.9215,106.53,4.5,mb,,116,2.419,0.29,us,us70007u8a,2020-02-23T20:53:41.040Z,"89km NNW of Hihifo, Tonga",earthquake,11.3,9.5,0.164,11,reviewed,us,us
2020-02-16T15:32:47.237Z,-15.2223,-173.9814,91.02,4.6,mb,,76,2.501,0.53,us,us70007rcq,2020-02-23T20:37:44.040Z,"84km NNW of Hihifo, Tonga",earthquake,10.6,6.6,0.073,61,reviewed,us,us
2020-02-16T14:35:37.511Z,-22.5212,-174.6942,10,4.9,mb,,99,5.624,1.06,us,us70007u87,2020-02-26T15:10:29.040Z,"134km S of `Ohonua, Tonga",earthquake,8.2,1.8,0.067,69,reviewed,us,us
2020-02-16T12:30:47.350Z,27.1028,55.7703,10,5.1,mww,,54,2.183,0.8,us,us70007rb0,2020-02-20T15:19:36.250Z,"51km W of Bandar 'Abbas, Iran",earthquake,7.2,1.8,0.093,11,reviewed,us,us
2020-02-16T12:24:54.326Z,27.2948,55.7733,10,4.6,mb,,237,8.992,0.87,us,us70007raz,2020-02-16T12:49:45.040Z,"51km WNW of Bandar 'Abbas, Iran",earthquake,12.3,2,0.08,47,reviewed,us,us
2020-02-16T11:18:12.996Z,28.6017,142.6901,10,4.9,mb,,136,1.565,0.76,us,us70007rab,2020-02-16T11:34:13.040Z,"174km NNE of Chichi-shima, Japan",earthquake,8.9,1.9,0.085,44,reviewed,us,us
2020-02-16T07:35:39.035Z,49.4132,155.6615,59.56,5.1,mww,,118,3.915,1.47,us,us70007r85,2020-02-16T07:55:38.040Z,"144km SSW of Severo-Kuril'sk, Russia",earthquake,7.4,5.9,0.08,15,reviewed,us,us
2020-02-15T23:59:55.339Z,55.8565,162.5189,34.12,4.5,mb,,137,3.627,0.56,us,us70007r42,2020-02-16T01:25:49.040Z,"41km S of Ust'-Kamchatsk Staryy, Russia",earthquake,9.9,4.1,0.057,89,reviewed,us,us
2020-02-15T23:58:24.814Z,-50.1421,-7.1942,10,4.7,mb,,126,21.695,0.68,us,us70007u6z,2020-02-23T06:44:22.040Z,Southern Mid-Atlantic Ridge,earthquake,14.1,1.9,0.147,14,reviewed,us,us
2020-02-15T23:00:28.242Z,-3.3946,131.4798,18.8,5.6,mww,,20,0.901,1.25,us,us70007r1x,2020-02-16T23:02:42.577Z,"278km S of Sorong, Indonesia",earthquake,6.2,3.8,0.068,21,reviewed,us,us
2020-02-15T21:23:41.148Z,25.0429,-109.6635,10,4.5,mb,,132,1.375,0.87,us,us70007r0d,2020-02-16T16:46:31.415Z,"87km SW of Topolobampo, Mexico",earthquake,7.6,1.9,0.078,49,reviewed,us,us
2020-02-15T20:28:21.921Z,29.4224,104.6424,10,4.5,mb,,58,4.3,0.89,us,us70007r02,2020-02-16T14:04:16.093Z,"10km NW of Gongjing, China",earthquake,7.4,1.9,0.104,27,reviewed,us,us
2020-02-15T19:20:13.192Z,23.8176,121.6003,11.31,5.1,mb,,77,0.354,0.79,us,us70007qzb,2020-02-16T13:59:31.733Z,"17km S of Hualian, Taiwan",earthquake,3.1,3.5,0.05,134,reviewed,us,us
2020-02-15T18:52:49.957Z,40.8537,144.9408,29.34,4.5,mb,,82,3.696,0.73,us,us70007qz1,2020-02-15T19:34:58.040Z,"240km SSE of Kushiro, Japan",earthquake,8.3,5.3,0.061,86,reviewed,us,us
2020-02-15T16:50:43.774Z,2.8813,127.1735,10,4.8,mb,,176,2.104,1.18,us,us70007qxh,2020-02-15T17:10:51.040Z,"157km NW of Tobelo, Indonesia",earthquake,11.1,1.9,0.144,15,reviewed,us,us
2020-02-15T15:36:41.443Z,1.601,126.5726,10,5.4,mww,,99,1.144,1.24,us,us70007qwf,2020-02-16T15:39:09.622Z,"126km NW of Kota Ternate, Indonesia",earthquake,7,1.9,0.08,15,reviewed,us,us
2020-02-15T13:49:46.252Z,40.1519,50.4296,10,4.6,mb,,93,4.359,0.84,us,us70007qvu,2020-02-16T10:38:28.342Z,"26km SSE of Zyrya, Azerbaijan",earthquake,8.3,1.9,0.079,48,reviewed,us,us
2020-02-15T11:05:00.061Z,23.8297,121.6061,2.53,5.2,mb,,77,0.342,1.09,us,us70007qu3,2020-02-22T12:06:44.536Z,"16km S of Hualian, Taiwan",earthquake,3.1,4.4,0.051,127,reviewed,us,us
2020-02-15T11:00:06.220Z,23.8442,121.5392,10,5.7,mb,,35,0.332,1.05,us,us70007qtx,2020-02-22T12:04:36.783Z,"16km SSW of Hualian, Taiwan",earthquake,4.3,1.8,0.03,395,reviewed,us,us
2020-02-15T09:45:57.351Z,3.5671,126.7298,46.66,4.7,mb,,91,2.848,0.65,us,us70007qt5,2020-02-15T10:01:39.040Z,"246km SE of Sarangani, Philippines",earthquake,8.1,7.3,0.086,41,reviewed,us,us
2020-02-15T09:39:16.063Z,-15.7057,179.8396,10,5.2,mb,,66,2.653,0.96,us,us70007qt0,2020-02-15T19:16:29.559Z,"92km NNE of Lambasa, Fiji",earthquake,8.7,1.9,0.043,180,reviewed,us,us
2020-02-15T07:06:00.309Z,49.8977,155.7006,103.48,4.5,mb,,125,3.449,0.77,us,us70007qrk,2020-02-15T09:43:13.040Z,"92km SSW of Severo-Kuril'sk, Russia",earthquake,4.9,8.3,0.096,32,reviewed,us,us
2020-02-15T05:57:05.798Z,20.113,121.3866,26.82,4.9,mb,,68,2.706,0.74,us,us70007qql,2020-02-15T06:18:27.040Z,"56km WSW of Sabtang, Philippines",earthquake,7.9,5.2,0.049,133,reviewed,us,us
2020-02-15T03:44:18.081Z,-18.5886,176.4525,10,4.5,mb,,125,1.737,1.35,us,us70007u68,2020-02-22T01:25:59.040Z,"134km SW of Nadi, Fiji",earthquake,13.7,1.9,0.157,12,reviewed,us,us
2020-02-15T03:31:56.276Z,41.7969,79.2784,10,5.1,mb,,65,0.959,1.1,us,us70007qp2,2020-02-15T03:51:26.040Z,"99km SE of Teploklyuchenka, Kyrgyzstan",earthquake,4.3,1.8,0.049,134,reviewed,us,us
2020-02-15T03:02:02.262Z,-22.1208,-179.4908,590.37,4.5,mb,,90,4.928,0.64,us,us70007u66,2020-02-22T01:10:13.040Z,"182km SSW of Ndoi Island, Fiji",earthquake,14.5,7.2,0.099,30,reviewed,us,us
2020-02-15T02:47:06.629Z,-57.2559,-25.3619,47.17,4.5,mb,,189,6.946,0.53,us,us70007u6f,2020-02-22T00:47:37.040Z,"127km ESE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.5,9.6,0.163,11,reviewed,us,us
2020-02-15T02:24:57.026Z,-57.2768,-25.3391,56.44,4.7,mb,,119,6.965,0.7,us,us70007u6e,2020-02-22T00:33:13.040Z,"130km ESE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8.8,7.7,0.124,20,reviewed,us,us
2020-02-14T20:16:30.549Z,12.9008,-88.4514,74.54,5,mb,,59,1.41,1.09,us,us70007qf8,2020-02-15T16:30:18.316Z,"43km SSE of Puerto El Triunfo, El Salvador",earthquake,6.3,5.6,0.025,508,reviewed,us,us
2020-02-14T16:02:16.237Z,35.6327,26.9825,16.72,4.8,mb,,113,0.168,1.13,us,us70007q3r,2020-02-14T16:43:22.481Z,"25km NW of Karpathos, Greece",earthquake,7.2,4.5,0.079,50,reviewed,us,us
2020-02-14T15:10:50.822Z,-12.6447,-77.9111,34.63,4.8,mb,,167,1.232,0.75,us,us70007q2d,2020-02-21T02:32:03.444Z,"104km SW of Callao, Peru",earthquake,5.4,8.1,0.116,23,reviewed,us,us
2020-02-14T13:50:44.394Z,-16.6931,-73.1062,60.01,4.8,mb,,142,3.12,1.07,us,us70007q0f,2020-02-14T14:07:54.040Z,"42km W of Camana, Peru",earthquake,8.7,7.1,0.045,156,reviewed,us,us
2020-02-14T11:17:05.913Z,51.5247,-130.9331,10,4.6,mwr,,159,0.786,1.3,us,us70007pya,2020-02-15T07:45:24.210Z,"206km WSW of Bella Bella, Canada",earthquake,6.6,2,0.068,21,reviewed,us,us
2020-02-14T09:55:28.611Z,-58.9415,-25.5603,35,5.1,mb,,82,15.7,0.64,us,us70007pxg,2020-02-14T10:18:26.040Z,"55km E of Bristol Island, South Sandwich Islands",earthquake,11.1,2,0.063,82,reviewed,us,us
2020-02-14T06:22:26.329Z,30.0509,142.4753,10,4.7,mb,,143,2.955,0.97,us,us70007pvq,2020-02-14T07:07:25.040Z,"Izu Islands, Japan region",earthquake,8.1,1.7,0.087,40,reviewed,us,us
2020-02-14T05:59:00.067Z,-56.6312,-142.2837,10,5.5,mww,,55,25.187,0.77,us,us70007q3m,2020-02-15T06:01:11.628Z,Pacific-Antarctic Ridge,earthquake,12.6,1.8,0.059,28,reviewed,us,us
2020-02-14T04:13:25.309Z,28.3888,142.7569,10,4.5,mb,,168,1.384,0.9,us,us70007tr5,2020-02-21T03:04:23.040Z,"154km NNE of Chichi-shima, Japan",earthquake,10.1,2,0.181,9,reviewed,us,us
2020-02-14T01:47:58.442Z,-4.4346,102.8663,65.29,4.7,mb,,168,0.115,0.85,us,us70007pt0,2020-02-14T02:07:59.040Z,"64km SW of Pagaralam, Indonesia",earthquake,13.8,5.1,0.108,26,reviewed,us,us
2020-02-14T01:13:39.716Z,28.4106,142.7999,10,4.7,mb,,153,1.418,0.46,us,us70007pst,2020-02-14T01:33:18.040Z,"157km NNE of Chichi-shima, Japan",earthquake,7,1.9,0.129,18,reviewed,us,us
2020-02-13T23:31:35.813Z,-10.328,161.4052,100.98,4.6,mb,,95,1.686,0.72,us,us70007prr,2020-02-14T05:29:57.040Z,"58km WNW of Kirakira, Solomon Islands",earthquake,12.6,8.6,0.051,116,reviewed,us,us
2020-02-13T21:38:41.148Z,22.452,121.326,10,4.6,mwr,,63,0.429,0.94,us,us70007ppd,2020-02-15T11:23:18.417Z,"38km SSE of Taitung City, Taiwan",earthquake,4.1,1.9,0.06,27,reviewed,us,us
2020-02-13T19:23:33.568Z,54.0639,109.2806,10,4.5,mb,,94,4.166,0.64,us,us70007pld,2020-02-25T19:18:57.040Z,"54km NNW of Barguzin, Russia",earthquake,7.2,1.7,0.086,39,reviewed,us,us
2020-02-13T18:17:31.013Z,-6.6215,130.6068,80.06,5.2,mb,,32,1.516,0.68,us,us70007pkg,2020-02-25T19:07:07.040Z,"166km NNW of Saumlaki, Indonesia",earthquake,7.1,4.1,0.057,101,reviewed,us,us
2020-02-13T17:49:19.911Z,24.2326,122.1399,35.65,4.6,mb,,76,0.501,0.98,us,us70007pk5,2020-02-25T19:03:48.904Z,"50km SE of Su'ao, Taiwan",earthquake,4.6,4.7,0.069,62,reviewed,us,us
2020-02-13T17:17:04.596Z,-7.4357,128.4961,157.79,4.5,mb,,57,2.83,1.09,us,us70007pja,2020-02-25T18:56:57.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,8.5,0.8,0.101,29,reviewed,us,us
2020-02-13T17:08:37.666Z,-29.4442,-71.7109,46.34,4.6,mb,,60,0.626,0.82,us,us70007piw,2020-02-25T18:49:54.279Z,"66km NNW of Coquimbo, Chile",earthquake,4.9,6.3,0.056,97,reviewed,us,us
2020-02-13T15:57:16.546Z,-41.7069,174.3069,21.21,4.5,mb,,143,0.081,0.79,us,us70007ph5,2020-02-14T03:44:13.375Z,"36km SE of Blenheim, New Zealand",earthquake,2.7,4.9,0.241,8,reviewed,us,us
2020-02-13T15:26:27.840Z,51.3502,-174.9986,38.89,5,mb,,130,0.859,0.85,us,us70007pgu,2020-02-26T15:36:34.502Z,"109km SSW of Atka, Alaska",earthquake,5.7,6.7,0.029,383,reviewed,us,us
2020-02-13T15:17:25.408Z,-11.5412,113.221,10,4.8,mb,,152,3.186,0.47,us,us70007pgl,2020-02-13T16:07:33.040Z,"South of Java, Indonesia",earthquake,8.5,1.9,0.087,44,reviewed,us,us
2020-02-13T14:07:39.781Z,51.5569,177.275,50.83,4.9,mb,,169,1.279,1.09,us,us70007pex,2020-02-21T22:51:31.306Z,"64km SSW of Kiska Volcano, Alaska",earthquake,5.2,10,0.044,159,reviewed,us,us
2020-02-13T10:33:44.492Z,45.6313,148.9293,144,7,mww,,35,4.477,0.84,us,us70007pa9,2020-02-14T10:39:06.323Z,"93km ENE of Kuril'sk, Russia",earthquake,7.8,1.9,0.027,131,reviewed,us,us
2020-02-13T10:16:07.844Z,-5.5849,153.0788,10,5.2,mb,,65,1.657,1.14,us,us70007pa5,2020-02-13T10:31:17.040Z,"123km S of Taron, Papua New Guinea",earthquake,8.7,1.9,0.092,39,reviewed,us,us
2020-02-13T06:53:31.365Z,51.2977,-175.121,22.08,4.6,mb,,135,0.988,0.99,us,us70007p7s,2020-02-21T22:51:12.086Z,"118km SSW of Atka, Alaska",earthquake,9.3,5.8,0.041,175,reviewed,us,us
2020-02-13T06:50:47.151Z,-19.3053,168.8042,114.58,5.1,mb,,124,2.283,0.78,us,us70007p7m,2020-02-13T07:08:37.040Z,"55km WNW of Isangel, Vanuatu",earthquake,8.5,7.7,0.114,25,reviewed,us,us
2020-02-13T05:50:38.449Z,-20.9534,-70.7874,10,5,mww,,136,0.908,0.68,us,us70007p6w,2020-02-13T08:35:26.312Z,"105km SW of Iquique, Chile",earthquake,3.9,1.9,0.08,15,reviewed,us,us
2020-02-13T04:31:52.248Z,-15.9472,-74.6272,35,5,mww,,147,4.485,0.96,us,us70007p6c,2020-02-13T05:03:18.398Z,"57km S of Acari, Peru",earthquake,10,2,0.08,15,reviewed,us,us
2020-02-13T03:55:47.842Z,27.0792,129.4238,10,4.9,mb,,121,1.055,0.91,us,us70007p63,2020-02-13T04:14:03.040Z,"142km S of Naze, Japan",earthquake,11.9,1.9,0.122,21,reviewed,us,us
2020-02-12T22:26:57.906Z,-57.9816,-26.1362,110.83,4.5,mb,,98,16.743,1.03,us,us70007t1u,2020-02-23T03:57:14.040Z,"119km N of Bristol Island, South Sandwich Islands",earthquake,13.9,6.6,0.191,8,reviewed,us,us
2020-02-12T17:43:21.427Z,-14.5216,168.1681,35,4.6,mb,,92,6.922,1.04,us,us70007t1l,2020-02-25T23:18:15.040Z,"97km SE of Sola, Vanuatu",earthquake,10.1,1.9,0.141,15,reviewed,us,us
2020-02-12T14:57:51.105Z,-17.7597,-178.5502,549.11,4.8,mb,,40,3.237,0.76,us,us70007ntu,2020-02-12T15:15:32.040Z,"265km SE of Lambasa, Fiji",earthquake,4.4,8.7,0.035,257,reviewed,us,us
2020-02-12T14:16:03.730Z,58.8117,-154.5274,119.8,4.5,ml,,,,0.74,ak,ak0201zcjff3,2020-02-25T04:02:04.757Z,"104km SSE of Old Iliamna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-12T13:05:44.223Z,11.1876,-86.8172,35.93,4.5,mb,,167,1.106,0.55,us,us70007nsg,2020-02-12T13:22:16.040Z,"74km SSW of Masachapa, Nicaragua",earthquake,3.8,11.5,0.045,142,reviewed,us,us
2020-02-12T10:37:19.111Z,37.2946,141.304,80.7,5.2,mww,,67,2.594,0.84,us,us70007nqa,2020-02-13T12:34:23.102Z,"34km SE of Namie, Japan",earthquake,7.8,5.8,0.075,17,reviewed,us,us
2020-02-12T08:59:25.286Z,-24.1641,-176.1798,92.01,5.2,mb,,90,5.296,1.32,us,us70007npb,2020-02-12T09:15:18.040Z,South of the Fiji Islands,earthquake,10.7,7.6,0.122,22,reviewed,us,us
2020-02-12T05:55:09.989Z,0.7902,98.9466,81.22,4.5,mb,,98,1.462,0.85,us,us70007nmd,2020-02-12T06:20:16.040Z,"73km SSW of Padangsidempuan, Indonesia",earthquake,7.3,7.8,0.127,18,reviewed,us,us
2020-02-12T01:28:14.185Z,-20.5884,172.5835,10,4.9,mb,,110,4.344,0.88,us,us70007nju,2020-02-23T01:53:30.040Z,"208km NNE of Ile Hunter, New Caledonia",earthquake,10.5,1.8,0.123,21,reviewed,us,us
2020-02-12T00:43:19.129Z,52.5772,171.8286,10,4.9,mb,,104,1.391,0.77,us,us70007njd,2020-02-21T01:29:26.040Z,"96km WSW of Attu Station, Alaska",earthquake,8.6,1.9,0.026,469,reviewed,us,us
2020-02-11T21:42:43.745Z,-20.9665,-70.7999,10,4.6,mwr,,112,0.914,1.2,us,us70007nev,2020-02-20T23:50:35.422Z,"107km SW of Iquique, Chile",earthquake,4.4,1.8,0.045,47,reviewed,us,us
2020-02-11T21:39:38.803Z,-54.5793,158.7832,10,4.7,mb,,176,9.81,0.61,us,us70007sg1,2020-02-20T23:42:39.040Z,"15km SW of Macquarie Island, Australia",earthquake,15.8,1.9,0.183,10,reviewed,us,us
2020-02-11T21:04:16.379Z,4.5074,83.4591,10,4.7,mb,,87,3.881,1,us,us70007ndd,2020-02-20T04:28:04.925Z,North Indian Ocean,earthquake,8.5,1.8,0.077,51,reviewed,us,us
2020-02-11T19:14:33.203Z,37.8626,140.2131,105.36,4.5,mb,,116,2.049,1.41,us,us70007nac,2020-02-11T22:14:35.040Z,"10km SE of Yonezawa, Japan",earthquake,8,2.7,0.049,122,reviewed,us,us
2020-02-11T18:03:16.738Z,-23.3926,-179.5811,541.39,4.8,mb,,119,6.04,0.62,us,us70007n8h,2020-02-13T22:12:53.040Z,South of the Fiji Islands,earthquake,15.8,12.3,0.167,11,reviewed,us,us
2020-02-11T18:02:21.358Z,44.7952,97.0823,10,4.6,mb,,53,7.138,1.12,us,us70007n8a,2020-02-13T22:09:43.040Z,"64km SW of Sangiyn Dalay, Mongolia",earthquake,10.5,1.9,0.082,44,reviewed,us,us
2020-02-11T17:52:46.065Z,17.6272,94.3198,38.29,4.6,mb,,57,4.042,0.51,us,us70007n83,2020-02-11T20:16:07.322Z,"103km NNW of Pathein, Burma",earthquake,7.9,6.3,0.088,44,reviewed,us,us
2020-02-11T16:21:59.222Z,-10.5643,165.9607,70.59,4.7,mb,,117,11.453,0.55,us,us70007sfr,2020-02-18T20:56:36.040Z,"21km NE of Lata, Solomon Islands",earthquake,12.9,5.3,0.12,21,reviewed,us,us
2020-02-11T16:11:45.309Z,-23.8965,-179.8939,517.22,4.6,mb,,104,5.609,0.7,us,us70007sfp,2020-02-18T20:43:42.040Z,South of the Fiji Islands,earthquake,9.1,6.9,0.081,46,reviewed,us,us
2020-02-11T16:06:05.914Z,-23.4038,-174.2914,10,4.6,mb,,102,5.925,0.61,us,us70007sfq,2020-02-18T20:27:10.040Z,"239km SSE of `Ohonua, Tonga",earthquake,9.3,1.9,0.173,15,reviewed,us,us
2020-02-11T15:15:47.079Z,-5.987,150.2311,52.7,5.3,mww,,90,2.624,0.8,us,us70007n4a,2020-02-18T20:02:09.040Z,"49km SSE of Kimbe, Papua New Guinea",earthquake,4,6.5,0.075,17,reviewed,us,us
