00003, -79.5713,  39.4798,     532.
00006, -79.8332,  39.5274,     862.
00009, -79.4182,  39.1423,     454.
00012, -79.9281,  39.6969,     965.
00015, -79.7455,  39.3626,     984.
00018, -79.8006,  39.1044,      92.
00021, -79.5417,  39.3728,     867.
00024, -79.6853,  39.0495,     304.
00027, -79.6572,  39.3049,    1177.
00030, -79.2754,  38.9185,     917.
00033, -79.6329,  39.3573,     149.
00036, -79.5582,  39.4084,      72.
00039, -79.3102,  38.9292,     482.
00042, -79.0329,  38.8952,     877.
00045, -79.8071,  39.0705,    1240.
00048, -79.4166,  39.1023,     239.
00051, -79.4593,  39.1858,     820.
00054, -79.4206,  39.3505,     168.
00057, -78.9367,  39.0525,     968.
00060, -79.7510,  39.3211,     302.
00063, -79.4470,  39.4185,     642.
00066, -79.7202,  39.3799,    1098.
00069, -79.2621,  39.0544,     480.
00072, -78.9556,  39.1002,     460.
00075, -79.3719,  38.9186,    1196.
00078, -79.3182,  38.7824,    1186.
00081, -79.7855,  39.3089,     262.
00084, -79.7334,  39.5867,     955.
00087, -79.6153,  39.0004,    1105.
00090, -79.2319,  39.1345,     158.
00093, -79.5974,  39.4278,     782.
00096, -79.4422,  39.3022,    1111.
00099, -79.4434,  39.1328,     785.
00102, -79.5957,  39.4014,    1145.
00105, -79.0293,  38.8428,     356.
00108, -79.4775,  39.4521,     162.
00111, -79.3672,  39.1046,     851.
00114, -79.5916,  39.4628,     244.
00117, -79.7564,  39.3303,    1086.
00120, -79.4352,  39.2364,      74.
00123, -79.3591,  39.1016,    1147.
00126, -79.2734,  39.4581,     670.
00129, -78.8344,  38.8943,    1156.
00132, -79.8158,  39.3129,     801.
00135, -79.4551,  39.2542,     679.
00138, -79.5077,  39.2913,     128.
00141, -79.4138,  38.9509,     260.
00144, -79.5622,  38.8229,    1201.
00147, -79.2194,  39.1250,     733.
00150, -79.3868,  39.2318,     495.
00153, -79.2341,  38.9965,    1150.
00156, -79.9711,  39.5240,     731.
00159, -79.6365,  39.2699,     371.
00162, -79.1406,  38.7410,    1367.
00165, -79.0675,  38.8659,     968.
00168, -79.4110,  39.2821,     268.
00171, -79.6395,  39.2056,    1054.
00174, -79.8922,  39.4961,     366.
00177, -79.6172,  39.2008,     279.
00180, -79.0954,  38.7388,    1292.
00183, -79.3358,  39.4676,       1.
00186, -80.0812,  39.5923,     241.
00189, -79.1965,  39.1137,     133.
00192, -79.9256,  39.3836,     195.
00195, -79.1188,  39.0916,     777.
00198, -79.5887,  39.2963,     651.
00201, -79.5219,  39.3904,     821.
00204, -79.1566,  39.1349,    1013.
00207, -79.8261,  39.2384,     721.
00210, -79.5497,  39.0921,     204.
00213, -79.6464,  38.7643,     924.
00216, -79.3116,  38.7112,     977.
00219, -79.2137,  38.9549,     173.
00222, -79.6615,  39.5823,     569.
00225, -79.5002,  39.2978,     491.
00228, -78.9372,  38.7037,    1028.
00231, -79.3549,  39.4790,     808.
00234, -79.9105,  39.5143,    1111.
00237, -79.2381,  39.2324,      51.
00240, -79.9320,  39.3205,     610.
00243, -79.4077,  39.1197,     177.
00246, -79.5041,  39.4483,      51.
00249, -79.3408,  39.2405,     568.
00252, -79.4279,  39.0945,     264.
00255, -79.7440,  39.3744,     210.
00258, -79.5549,  39.3624,     220.
00261, -79.3907,  39.1928,     531.
00264, -79.4185,  39.4532,     904.
00267, -79.4756,  39.3517,      34.
00270, -79.5101,  39.3136,     164.
00273, -79.4817,  39.3486,     184.
00276, -78.8590,  39.0261,     376.
00279, -79.9528,  39.5368,     457.
00282, -79.5678,  39.2780,     153.
00285, -79.6638,  39.6379,     253.
00288, -79.5084,  39.1110,     833.
00291, -79.7901,  39.4784,     257.
00294, -79.9802,  39.4534,     265.
00297, -79.6396,  39.1412,     248.
00300, -79.6901,  39.3204,     882.
00303, -79.1577,  38.8910,    1179.
00306, -79.5994,  39.6593,    1103.
00309, -80.0641,  39.3502,     543.
00312, -79.9278,  39.2305,    1057.
00315, -79.1010,  39.0001,      78.
00318, -79.6146,  38.9633,    1178.
00321, -79.8779,  39.6135,     192.
00324, -80.0759,  39.6234,     739.
00327, -79.3076,  39.2729,     273.
00330, -79.5262,  39.4442,     536.
00333, -79.2520,  39.0191,     356.
00336, -79.5253,  39.6625,    1150.
00339, -79.2638,  39.0618,     889.
00342, -79.6124,  39.1966,     447.
00345, -79.2005,  39.0012,     725.
00348, -79.3380,  39.4034,     178.
00351, -79.2042,  39.3515,     584.
00354, -79.6412,  39.2596,     794.
00357, -79.5174,  39.3433,     546.
00360, -79.3251,  39.1284,     187.
00363, -79.6584,  39.3058,    1168.
00366, -80.0734,  39.8336,     977.
00369, -80.1813,  39.6729,     939.
00372, -79.3987,  39.3088,     889.
00375, -79.6237,  39.7045,     325.
00378, -79.4981,  39.3608,     367.
00381, -80.2631,  39.7462,     600.
00384, -79.7811,  39.4844,     853.
00387, -80.2056,  39.5282,     892.
00390, -80.0936,  39.3307,      23.
00393, -79.4782,  39.0769,     594.
00396, -79.3261,  39.3486,     568.
00399, -79.0724,  39.2031,     479.
00402, -79.6353,  39.2702,     816.
00405, -79.4913,  39.3815,    1058.
00408, -79.8208,  39.5665,     831.
00411, -79.6922,  39.1678,    1005.
00414, -79.5161,  39.2932,    1168.
00417, -79.3593,  39.3037,     571.
00420, -79.4258,  39.5299,     165.
00423, -79.6745,  39.6379,      45.
00426, -79.1418,  39.1601,     526.
00429, -79.6946,  39.3387,      66.
00432, -79.5747,  39.3592,     584.
00435, -79.7637,  39.4015,     706.
00438, -79.6892,  39.3307,       1.
00441, -79.3715,  39.3107,     572.
00444, -79.2207,  38.9965,     602.
00447, -79.3631,  39.2126,     745.
00450, -79.9606,  39.2823,      64.
00453, -79.2914,  38.8919,    1001.
00456, -79.3949,  39.1396,      99.
00459, -79.2114,  38.7525,    1134.
00462, -79.4565,  39.4360,     699.
00465, -79.8586,  39.3095,    1073.
00468, -79.8254,  39.6287,     150.
00471, -80.0945,  39.3933,     837.
00474, -79.2546,  39.1928,     649.
00477, -79.7714,  39.2941,     610.
00480, -79.4111,  39.4731,     172.
00483, -80.2580,  39.7276,     147.
00486, -79.8051,  39.3279,    1149.
00489, -79.8664,  39.5282,     527.
00492, -79.9457,  39.5004,     524.
00495, -79.8879,  39.2739,    1018.
00498, -79.5436,  39.3505,     855.
00501, -79.7362,  39.5568,     819.
00504, -79.8673,  39.6029,     451.
00507, -79.3986,  39.5355,     445.
00510, -79.8700,  39.4895,      65.
00513, -79.9095,  39.4409,     741.
00516, -79.3538,  39.6704,     262.
00519, -79.7771,  39.2618,     472.
00522, -79.1863,  38.8023,      20.
00525, -79.8347,  39.4604,     125.
00528, -79.3926,  39.2348,     674.
00531, -79.6739,  39.5284,     599.
00534, -79.3119,  39.1062,    1179.
00537, -79.7192,  39.3824,     394.
00540, -79.5434,  39.1880,     976.
00543, -79.6763,  39.4835,     571.
00546, -80.3152,  39.5699,     427.
00549, -79.3959,  39.0917,     519.
00552, -80.1712,  39.6133,      11.
00555, -79.5748,  39.4014,     595.
00558, -79.0970,  39.0483,     189.
