 -15.00000, -79.24172,  38.62595
 -79.25701,  38.64489
 -79.26269,  38.64866
 -79.28555,  38.65745
 -79.31409,  38.67014
 -79.34286,  38.67060
 -79.37180,  38.66178
 -79.40073,  38.65212
 -79.42944,  38.65526
 -79.44769,  38.67305
 -79.45774,  38.68599
 -79.47207,  38.69574
 -79.48628,  38.70172
 -79.51495,  38.71019
 -79.54366,  38.71641
 -79.57243,  38.71831
 -79.57404,  38.71912
 -79.60107,  38.72983
 -79.61676,  38.74194
 -79.62963,  38.74815
 -79.65263,  38.76469
 -79.65812,  38.77327
 -79.68361,  38.78740
 -79.66187,  38.80971
 -79.65762,  38.81217
 -79.62863,  38.82412
 -79.60950,  38.83176
 -79.62534,  38.85435
 -79.62823,  38.85508
 -79.65697,  38.86318
 -79.68575,  38.87048
 -79.71455,  38.87514
 -79.71754,  38.87753
 -79.73717,  38.90014
 -79.74290,  38.92042
 -79.77191,  38.90877
 -79.80080,  38.90797
 -79.82961,  38.91430
 -79.83742,  38.92326
 -79.84779,  38.94580
 -79.85813,  38.95089
 -79.88696,  38.95746
 -79.90064,  38.96857
 -79.90536,  38.99107
 -79.90620,  39.01354
 -79.90216,  39.03599
 -79.91498,  39.05621
 -79.91909,  39.05856
 -79.93742,  39.08112
 -79.94369,  39.08356
 -79.97247,  39.10338
 -79.97402,  39.10378
 -80.00136,  39.11325
 -80.03029,  39.11832
 -80.03947,  39.12655
 -80.05908,  39.14334
 -80.08170,  39.14919
 -80.08801,  39.14994
 -80.11696,  39.15625
 -80.14393,  39.17190
 -80.14584,  39.17430
 -80.15955,  39.19442
 -80.17468,  39.20210
 -80.18458,  39.19450
 -80.19218,  39.17205
 -80.20388,  39.16042
 -80.23288,  39.15711
 -80.25153,  39.17221
 -80.25478,  39.19469
 -80.25734,  39.21716
 -80.25515,  39.23964
 -80.26150,  39.25090
 -80.27724,  39.26216
 -80.29041,  39.28274
 -80.29162,  39.28466
 -80.29040,  39.28693
 -80.27845,  39.30711
 -80.26124,  39.31878
 -80.25285,  39.32953
 -80.24984,  39.35199
 -80.26105,  39.36559
 -80.29012,  39.36794
 -80.31920,  39.36600
 -80.33311,  39.37464
 -80.33746,  39.39712
 -80.32643,  39.41958
 -80.31899,  39.43399
 -80.31744,  39.44204
 -80.31896,  39.44386
 -80.34403,  39.46456
 -80.34800,  39.47149
