 -15.00000, -65.42052,  46.15244
 -65.42323,  46.15421
 -65.45142,  46.17260
 -65.45798,  46.17966
 -65.46570,  46.20331
 -65.46702,  46.22618
 -65.46378,  46.24852
 -65.45519,  46.27020
 -65.44309,  46.29145
 -65.42688,  46.31222
 -65.41406,  46.32113
 -65.39407,  46.33099
 -65.37530,  46.34438
 -65.35424,  46.34890
 -65.34109,  46.34948
 -65.30661,  46.35567
 -65.28266,  46.36296
 -65.27092,  46.36658
 -65.24612,  46.38124
 -65.23226,  46.40228
 -65.22713,  46.40907
 -65.21881,  46.42335
 -65.21643,  46.44578
 -65.20686,  46.46733
 -65.19376,  46.48845
 -65.17776,  46.50922
 -65.16705,  46.51473
 -65.13301,  46.51873
 -65.10218,  46.52272
 -65.09884,  46.52320
 -65.08178,  46.52022
 -65.06725,  46.51769
 -65.05906,  46.51743
 -65.03377,  46.51947
 -64.99945,  46.52443
 -64.96700,  46.52222
 -64.93389,  46.52253
 -64.90136,  46.52061
 -64.87210,  46.50625
 -64.86069,  46.49292
 -64.84964,  46.46882
 -64.84912,  46.46800
 -64.84155,  46.44508
 -64.84251,  46.42246
 -64.85558,  46.40135
 -64.86197,  46.37941
 -64.87566,  46.36674
 -64.89354,  46.36061
 -64.91154,  46.35550
 -64.94498,  46.34427
 -64.94762,  46.34343
 -64.98483,  46.32690
 -64.98511,  46.32650
 -65.00627,  46.30639
 -65.01477,  46.28471
 -65.01356,  46.26183
 -65.01359,  46.23909
 -65.02193,  46.21740
 -65.02728,  46.19532
 -65.03527,  46.17357
 -65.06074,  46.16045
 -65.07298,  46.15549
 -65.09912,  46.13879
 -65.13083,  46.14308
 -65.16151,  46.14365
 -65.16355,  46.14341
 -65.19820,  46.13617
 -65.23267,  46.12965
 -65.23273,  46.12964
 -65.26606,  46.12729
 -65.29974,  46.12374
 -65.33184,  46.12651
 -65.36475,  46.12601
 -65.39517,  46.13540
 -65.42052,  46.15244
END
END
