 -15.00000, -80.23559,  40.31854
 -80.25726,  40.33415
 -80.27780,  40.34113
 -80.28673,  40.34206
 -80.30444,  40.34118
 -80.31624,  40.33719
 -80.34574,  40.33247
 -80.37349,  40.34129
 -80.37521,  40.34168
 -80.39292,  40.34132
 -80.40472,  40.34072
 -80.40625,  40.34133
 -80.40469,  40.35223
 -80.40430,  40.36381
 -80.40467,  40.36407
 -80.42241,  40.38631
 -80.43414,  40.39260
 -80.46129,  40.38633
 -80.46367,  40.38405
 -80.46806,  40.38634
 -80.48779,  40.40883
 -80.49316,  40.42098
 -80.49711,  40.43131
 -80.50687,  40.45379
 -80.51047,  40.47628
 -80.51955,  40.49876
 -80.52270,  40.50645
 -80.53593,  40.52124
 -80.54383,  40.54372
 -80.55228,  40.55472
 -80.55914,  40.56620
 -80.56380,  40.58868
 -80.56614,  40.61116
 -80.56266,  40.63365
 -80.57230,  40.65612
 -80.57379,  40.67860
 -80.57935,  40.70108
 -80.58029,  40.72357
 -80.58186,  40.74604
 -80.58198,  40.76853
 -80.58204,  40.79101
 -80.58207,  40.81349
 -80.58209,  40.83598
 -80.58210,  40.85846
 -80.58203,  40.88094
 -80.55244,  40.90333
 -80.52270,  40.90277
 -80.49295,  40.90334
 -80.46321,  40.89085
 -80.43348,  40.88556
 -80.42735,  40.88092
 -80.40970,  40.85842
 -80.40380,  40.85465
 -80.37896,  40.83590
 -80.37412,  40.83252
 -80.34724,  40.81337
 -80.35109,  40.79090
 -80.34452,  40.79042
 -80.31484,  40.78617
 -80.29222,  40.76831
 -80.28522,  40.76353
 -80.25561,  40.74777
 -80.24433,  40.74573
 -80.22597,  40.73949
 -80.21300,  40.72317
 -80.22611,  40.70771
 -80.22686,  40.70072
 -80.22617,  40.69448
 -80.21655,  40.67821
 -80.19669,  40.65924
 -80.19378,  40.65566
 -80.17332,  40.63313
 -80.16724,  40.62561
 -80.13769,  40.61284
 -80.13560,  40.61052
 -80.13778,  40.59624
 -80.13806,  40.58805
 -80.13783,  40.58773
 -80.10834,  40.57000
 -80.09931,  40.56543
 -80.08624,  40.54289
 -80.08338,  40.52040
 -80.08756,  40.49794
 -80.09191,  40.47547
 -80.10552,  40.45304
 -80.10910,  40.44720
 -80.11627,  40.43060
 -80.12297,  40.40814
 -80.13897,  40.39101
 -80.14150,  40.38572
 -80.13933,  40.36323
 -80.14859,  40.34078
 -80.16056,  40.31833
 -80.16889,  40.31347
 -80.19839,  40.31153
 -80.22786,  40.31377
 -80.23559,  40.31854
END
 -14.00000, -80.34140,  40.40869
 -80.34554,  40.41036
 -80.37504,  40.42287
 -80.38779,  40.43123
 -80.40454,  40.43746
 -80.43406,  40.45064
 -80.43782,  40.45376
 -80.45667,  40.47626
 -80.46356,  40.49754
 -80.46461,  40.49874
 -80.48155,  40.52123
 -80.49311,  40.54143
 -80.49464,  40.54372
 -80.51170,  40.56620
 -80.51653,  40.58869
 -80.52270,  40.60005
 -80.53377,  40.61116
 -80.52270,  40.62179
 -80.51985,  40.63366
 -80.52270,  40.63746
 -80.54619,  40.65613
 -80.54018,  40.67861
 -80.55235,  40.69756
 -80.55550,  40.70110
 -80.56474,  40.72357
 -80.58021,  40.74605
 -80.58122,  40.76853
 -80.58159,  40.79101
 -80.58176,  40.81349
 -80.58176,  40.83598
 -80.58165,  40.85846
 -80.58085,  40.88094
 -80.55244,  40.90244
 -80.52270,  40.89671
 -80.49295,  40.90245
 -80.46429,  40.88094
 -80.46323,  40.86877
 -80.44588,  40.85845
 -80.43352,  40.85642
 -80.40603,  40.83593
 -80.40384,  40.82978
 -80.38153,  40.81342
 -80.37980,  40.79094
 -80.37422,  40.78766
 -80.34457,  40.77110
 -80.34077,  40.76840
 -80.32650,  40.74590
 -80.31503,  40.72369
 -80.31413,  40.72339
 -80.28540,  40.71502
 -80.27037,  40.70082
 -80.25587,  40.68423
 -80.25115,  40.67830
 -80.23057,  40.65576
 -80.23053,  40.63329
 -80.22647,  40.62710
 -80.19882,  40.61071
 -80.19695,  40.60588
 -80.18243,  40.58818
 -80.17381,  40.56568
 -80.16763,  40.55257
 -80.15885,  40.54315
 -80.16006,  40.52066
 -80.16324,  40.49820
 -80.16599,  40.47572
 -80.16805,  40.47348
 -80.18525,  40.45330
 -80.19776,  40.43977
 -80.20943,  40.43089
 -80.22495,  40.40844
 -80.22745,  40.40713
 -80.25706,  40.38642
 -80.28657,  40.38652
 -80.31603,  40.40251
 -80.34140,  40.40869
END
 -13.00000, -80.39738,  40.54365
 -80.40435,  40.54594
 -80.43391,  40.56529
 -80.43482,  40.56617
 -80.44969,  40.58867
 -80.46346,  40.60774
 -80.46754,  40.61115
 -80.46960,  40.63364
 -80.49306,  40.65006
 -80.49855,  40.65613
 -80.50843,  40.67861
 -80.52255,  40.70110
 -80.52270,  40.70222
 -80.52962,  40.72358
 -80.55237,  40.73648
 -80.56367,  40.74606
 -80.57362,  40.76853
 -80.57711,  40.79102
 -80.57864,  40.81349
 -80.57855,  40.83598
 -80.57717,  40.85846
 -80.56899,  40.88095
 -80.55244,  40.89347
 -80.53299,  40.88095
 -80.52270,  40.87984
 -80.51259,  40.88095
 -80.49295,  40.89363
 -80.47605,  40.88095
 -80.46741,  40.85846
 -80.46326,  40.83665
 -80.46147,  40.83598
 -80.43356,  40.83202
 -80.41273,  40.81345
 -80.41261,  40.79097
 -80.40393,  40.78149
 -80.38490,  40.76846
 -80.37625,  40.74597
 -80.37434,  40.73843
 -80.35841,  40.72346
 -80.34474,  40.70900
 -80.33752,  40.70095
 -80.32539,  40.67845
 -80.31535,  40.65594
 -80.31525,  40.65574
 -80.29938,  40.63344
 -80.29494,  40.61094
 -80.29367,  40.58846
 -80.29454,  40.56598
 -80.30750,  40.54352
 -80.31564,  40.53101
 -80.34523,  40.52597
 -80.37481,  40.52539
 -80.39738,  40.54365
END
 -12.00000, -80.47090,  40.72357
 -80.49302,  40.74042
 -80.49652,  40.74606
 -80.52270,  40.76419
 -80.52930,  40.76854
 -80.53764,  40.79102
 -80.54871,  40.81350
 -80.54976,  40.83599
 -80.53693,  40.85847
 -80.52270,  40.86470
 -80.50823,  40.85847
 -80.49298,  40.83757
 -80.49203,  40.83598
 -80.47518,  40.81350
 -80.46329,  40.80793
 -80.44742,  40.79100
 -80.44558,  40.76852
 -80.44775,  40.74604
 -80.45518,  40.72356
 -80.46336,  40.71926
 -80.47090,  40.72357
END
END
