00003, -62.0943,  46.2021,    2973.
00006, -60.5373,  53.2211,    5869.
00009, -66.4182,  44.3839,    1044.
00012, -69.6632,  47.8499,     124.
00015, -62.9567,  49.7193,    3036.
00018, -71.5627,  43.0305,     213.
00021, -67.5780,  45.5503,     914.
00024, -62.5195,  49.5896,    2855.
00027, -63.2955,  43.0459,    2039.
00030, -65.9719,  39.6218,     886.
00033, -63.2915,  43.7428,    3284.
00036, -62.3832,  47.4435,    2785.
00039, -62.7740,  43.4377,    2580.
00042, -69.1492,  40.6716,     802.
00045, -67.7388,  42.9307,     406.
00048, -63.1215,  43.2515,    2129.
00051, -63.1407,  41.8318,    2487.
00054, -62.5402,  45.2716,    2499.
00057, -64.4533,  40.6899,    2063.
00060, -61.3295,  51.8400,    6260.
00063, -63.3602,  46.0816,    1683.
00066, -61.2357,  48.3084,    4630.
00069, -66.1918,  42.0552,      71.
00072, -63.8174,  39.9687,    3670.
00075, -66.0677,  44.6640,    1043.
00078, -69.5803,  42.2757,     365.
00081, -68.2141,  45.5690,    1160.
00084, -62.0332,  46.6287,    2891.
00087, -67.2010,  46.2148,     206.
00090, -65.8807,  44.0929,      89.
00093, -59.8396,  54.8927,    7743.
00096, -61.1003,  48.2575,    7782.
00099, -72.7486,  43.0108,     246.
00102, -66.3068,  47.1437,    1176.
00105, -64.2594,  39.8455,    1722.
00108, -69.4351,  44.9442,     668.
00111, -71.1673,  43.3951,     107.
00114, -65.6614,  45.9997,    1555.
00117, -63.1103,  44.3806,    3287.
00120, -67.8977,  40.4248,     931.
00123, -65.4665,  42.4602,    1561.
00126, -66.7375,  43.4453,     596.
00129, -66.9555,  38.8358,     880.
00132, -65.9396,  46.1228,    1361.
00135, -61.9333,  45.9493,    3188.
00138, -66.8471,  43.9607,     996.
00141, -64.1808,  44.0343,    1744.
00144, -66.3522,  39.9686,     302.
00147, -62.6879,  43.3027,    2415.
00150, -71.9330,  42.8789,     119.
00153, -63.3532,  41.1204,    2492.
00156, -62.0428,  46.5661,    2011.
00159, -64.8423,  43.6436,    1036.
00162, -64.7579,  39.4741,    1577.
00165, -63.6499,  40.7454,    2495.
00168, -70.3220,  46.8176,     227.
00171, -68.5333,  44.1737,     170.
00174, -63.2043,  44.4461,    2533.
00177, -61.9872,  48.4608,    3083.
00180, -63.3438,  42.4490,    3703.
00183, -66.1337,  43.5966,    1535.
00186, -61.8199,  54.1779,    1745.
00189, -66.8819,  42.1978,     525.
00192, -64.6414,  46.8523,     219.
00195, -63.0262,  41.0555,    4151.
00198, -64.6552,  42.5133,    1690.
00201, -60.5120,  54.3020,    7442.
00204, -63.2642,  40.6569,    2434.
00207, -69.9243,  43.7805,    1492.
00210, -67.1696,  44.5051,     313.
00213, -68.3520,  46.4180,     109.
00216, -68.0773,  44.6191,     526.
00219, -66.6035,  42.2881,    1112.
00222, -65.9124,  47.1417,     139.
00225, -63.9147,  41.1449,    2522.
00228, -65.6693,  40.1555,    1750.
00231, -63.1687,  45.0494,    1671.
00234, -68.9011,  51.1960,      39.
00237, -67.4818,  41.9654,    1020.
00240, -61.5263,  51.5045,    4168.
00243, -60.7318,  53.0377,    6032.
00246, -69.2202,  45.6410,     214.
00249, -72.4725,  42.3903,     537.
00252, -63.2592,  44.7158,    3185.
00255, -65.5211,  46.8960,    1069.
00258, -64.0882,  47.2177,     438.
00261, -63.1352,  41.4630,    2028.
00264, -63.6562,  43.2907,    1348.
00267, -66.3888,  42.7042,    1293.
00270, -65.0433,  45.5138,    1256.
00273, -67.0219,  45.9327,     891.
00276, -68.7492,  41.1859,     456.
00279, -70.1560,  43.7152,     201.
00282, -71.2674,  45.6966,      88.
00285, -69.5659,  46.8172,       8.
00288, -65.4710,  42.8963,    1910.
00291, -67.6048,  43.5923,    1858.
00294, -64.4823,  45.3299,    1529.
00297, -60.9466,  50.5404,    5313.
00300, -63.1584,  45.1406,    2159.
00303, -65.3827,  39.8763,    2500.
00306, -65.4842,  46.7250,    1957.
00309, -66.1954,  44.4885,    1142.
00312, -64.5380,  43.0990,    1882.
00315, -67.0118,  39.5276,    1802.
00318, -68.2896,  43.3757,     699.
00321, -63.1335,  50.9294,    3504.
00324, -62.0325,  50.9984,    5139.
00327, -62.9106,  44.9693,    2700.
00330, -63.0091,  44.3604,    2178.
00333, -67.8314,  38.5865,      92.
00336, -63.5062,  43.5845,    2469.
00339, -69.1613,  40.9927,    1054.
00342, -61.5261,  49.2668,    8574.
00345, -64.1938,  41.3540,    2206.
