 -15.00000, -65.64827,  46.20238
 -65.66895,  46.22139
 -65.68566,  46.22953
 -65.69702,  46.24060
 -65.71515,  46.25571
 -65.72422,  46.26341
 -65.73579,  46.28085
 -65.75042,  46.29039
 -65.77208,  46.30782
 -65.77815,  46.31118
 -65.80017,  46.33381
 -65.80402,  46.33965
 -65.81519,  46.35826
 -65.82751,  46.37794
 -65.82887,  46.38256
 -65.83057,  46.40544
 -65.82787,  46.42781
 -65.83027,  46.45079
 -65.83615,  46.47417
 -65.83644,  46.47560
 -65.83781,  46.49704
 -65.83624,  46.51955
 -65.83868,  46.54252
 -65.83436,  46.56470
 -65.82658,  46.58648
 -65.82182,  46.60861
 -65.82194,  46.63131
 -65.80634,  46.65217
 -65.79012,  46.67297
 -65.78682,  46.67688
 -65.75063,  46.68947
 -65.74861,  46.69081
 -65.71405,  46.70361
 -65.68344,  46.70586
 -65.68035,  46.70607
 -65.65144,  46.72479
 -65.63857,  46.74088
 -65.63283,  46.74529
 -65.60497,  46.76470
 -65.59729,  46.77341
 -65.58156,  46.78463
 -65.57656,  46.80672
 -65.58421,  46.82548
 -65.58440,  46.83034
 -65.58090,  46.83859
 -65.57040,  46.85137
 -65.56310,  46.87320
 -65.55050,  46.89439
 -65.53152,  46.90284
 -65.51187,  46.91252
 -65.49473,  46.93317
 -65.49018,  46.93492
 -65.45536,  46.95119
 -65.45236,  46.95298
 -65.42431,  46.97020
 -65.41300,  46.97699
 -65.38820,  46.98859
 -65.37207,  47.00935
 -65.37127,  47.01011
 -65.33768,  47.01139
 -65.30538,  47.00756
 -65.27440,  46.99868
 -65.27381,  46.99761
 -65.24718,  46.97524
 -65.24285,  46.97121
 -65.21871,  46.95670
 -65.20091,  46.94346
 -65.19131,  46.93410
 -65.16214,  46.91842
 -65.13033,  46.91296
 -65.11179,  46.90997
 -65.09850,  46.90754
 -65.06661,  46.90240
 -65.03876,  46.88181
 -65.00815,  46.87464
 -65.00748,  46.87443
 -65.00724,  46.87453
 -64.97620,  46.89343
 -64.96870,  46.89558
 -64.93462,  46.89879
 -64.90145,  46.89854
 -64.87122,  46.88716
 -64.85982,  46.87912
 -64.84398,  46.86449
 -64.83601,  46.85346
 -64.82704,  46.82963
 -64.82342,  46.81668
 -64.81871,  46.80588
 -64.81655,  46.78289
 -64.80237,  46.77083
 -64.77331,  46.75532
 -64.77161,  46.75458
 -64.74479,  46.73780
 -64.71548,  46.72485
 -64.71512,  46.72467
 -64.68428,  46.71597
 -64.65570,  46.69884
 -64.65213,  46.69418
 -64.64347,  46.67035
 -64.63821,  46.64696
 -64.63721,  46.64401
 -64.62935,  46.62311
 -64.61881,  46.59904
 -64.61753,  46.59373
 -64.61398,  46.57569
 -64.59512,  46.55384
 -64.59299,  46.55030
 -64.58855,  46.52700
 -64.59508,  46.50508
 -64.59766,  46.48267
