 -15.00000, -78.98964,  37.56716
 -78.99335,  37.57014
 -79.00858,  37.58987
 -79.01933,  37.61246
 -79.01538,  37.63486
 -79.01989,  37.65293
 -79.02094,  37.65739
 -79.01969,  37.66205
 -79.01337,  37.67974
 -79.01244,  37.70218
 -79.00167,  37.72449
 -78.99576,  37.74686
 -78.99299,  37.76928
 -78.99390,  37.79174
 -78.99055,  37.81415
 -78.99348,  37.83664
 -78.98701,  37.85901
 -78.98897,  37.88149
 -78.98615,  37.89585
 -78.98301,  37.90387
 -78.98568,  37.91712
 -78.98671,  37.92638
 -78.99447,  37.94894
 -79.01301,  37.96897
 -79.01413,  37.97166
 -79.01719,  37.99416
 -79.02044,  38.01667
 -79.02216,  38.03915
 -79.02489,  38.06165
 -79.03307,  38.08422
 -79.03260,  38.10667
 -79.03833,  38.11623
 -79.04182,  38.12926
 -79.04964,  38.15182
 -79.06590,  38.16233
 -79.09439,  38.16613
 -79.12300,  38.16436
 -79.15148,  38.16863
 -79.18002,  38.17042
 -79.18635,  38.17600
 -79.18973,  38.19851
 -79.19205,  38.22100
 -79.19349,  38.24347
 -79.19233,  38.26592
 -79.19339,  38.28840
 -79.19343,  38.31086
 -79.19464,  38.33334
 -79.20518,  38.34821
 -79.22375,  38.35615
 -79.23363,  38.35907
 -79.26228,  38.35876
 -79.29095,  38.35705
 -79.31958,  38.35838
 -79.34219,  38.35746
 -79.34825,  38.35707
 -79.35165,  38.35756
 -79.37684,  38.36042
 -79.40546,  38.36240
 -79.43406,  38.36543
 -79.46261,  38.37177
 -79.49117,  38.37752
 -79.51986,  38.37530
 -79.54143,  38.38186
 -79.54836,  38.38678
 -79.55930,  38.38201
 -79.57713,  38.37859
 -79.58675,  38.38224
 -79.60547,  38.40193
 -79.60802,  38.40488
 -79.61685,  38.42741
 -79.62337,  38.44993
 -79.63333,  38.46344
 -79.63569,  38.47250
 -79.63963,  38.49499
 -79.64391,  38.51749
 -79.65083,  38.54000
 -79.66096,  38.54759
 -79.68965,  38.55093
 -79.71834,  38.55416
 -79.74710,  38.55153
 -79.77579,  38.55486
 -79.80453,  38.55375
 -79.83323,  38.55616
 -79.86197,  38.55497
 -79.89066,  38.55965
 -79.91621,  38.56422
 -79.91933,  38.56501
 -79.94803,  38.56929
 -79.97677,  38.56854
 -80.00546,  38.57370
 -80.03413,  38.58446
 -80.03567,  38.58727
