 -15.00000, -78.74840,  37.87790
 -78.75877,  37.88490
 -78.77530,  37.90079
 -78.78666,  37.90696
 -78.80567,  37.92373
 -78.81438,  37.93700
 -78.81690,  37.94636
 -78.83369,  37.96907
 -78.84188,  37.97705
 -78.87011,  37.98813
 -78.89853,  37.99127
 -78.91839,  37.99278
 -78.92670,  38.00583
 -78.93172,  38.01543
 -78.95456,  38.03398
 -78.96050,  38.03830
 -78.95831,  38.06073
 -78.95906,  38.08320
 -78.95334,  38.08740
 -78.92448,  38.10158
 -78.89597,  38.09994
 -78.87826,  38.10450
 -78.86728,  38.10618
 -78.83871,  38.10706
 -78.80995,  38.11573
 -78.78120,  38.12367
 -78.77535,  38.12539
 -78.75242,  38.13273
 -78.72396,  38.12885
 -78.69536,  38.13059
 -78.68172,  38.12388
 -78.66715,  38.11762
 -78.64618,  38.10083
 -78.63953,  38.08342
 -78.63686,  38.07821
 -78.62933,  38.05562
 -78.62634,  38.03311
 -78.62851,  38.01068
 -78.62971,  37.98824
 -78.63664,  37.96590
 -78.64320,  37.94894
 -78.64674,  37.94361
 -78.65890,  37.92136
 -78.67265,  37.89913
 -78.67306,  37.89775
 -78.69540,  37.87705
 -78.70231,  37.86771
 -78.73096,  37.85978
 -78.74840,  37.87790
END
 -15.00000, -79.02347,  38.12901
 -79.03786,  38.13848
 -79.04594,  38.15177
 -79.06599,  38.15834
 -79.09461,  38.15552
 -79.12315,  38.15705
 -79.15173,  38.15590
 -79.18018,  38.16194
 -79.19627,  38.17612
 -79.20068,  38.19864
 -79.20295,  38.22113
 -79.20216,  38.24358
 -79.20367,  38.26606
 -79.19968,  38.28848
 -79.20095,  38.31095
 -79.19753,  38.33337
 -79.20525,  38.34502
 -79.23100,  38.35623
 -79.23367,  38.35696
 -79.26231,  38.35702
 -79.27010,  38.35668
 -79.29099,  38.35545
 -79.31290,  38.35715
 -79.31960,  38.35752
 -79.32545,  38.35728
 -79.34827,  38.35582
 -79.36178,  38.35767
 -79.37686,  38.35929
 -79.40549,  38.36056
 -79.43407,  38.36470
 -79.46253,  38.37666
 -79.47608,  38.38126
 -79.49088,  38.39689
 -79.50183,  38.40396
 -79.51917,  38.42220
 -79.52984,  38.42668
 -79.54771,  38.43148
 -79.57636,  38.43366
 -79.58143,  38.42712
 -79.57858,  38.40463
 -79.60556,  38.39460
 -79.63428,  38.38969
 -79.64857,  38.40520
 -79.65672,  38.42773
 -79.66233,  38.43854
 -79.67774,  38.45036
